cluster	ORF	gene_name
chromatin organization_GO_2	YOR209C	NPT1
chromatin organization_GO_2	YPL055C	LGE1
chromatin organization_GO_2	YPL116W	HOS3
chromatin organization_GO_2	YPL184C	MRN1
chromatin organization_GO_2	YPR023C	EAF3
histone modification_GO_1	YAR003W	SWD1
histone modification_GO_1	YBL088C	TEL1
histone modification_GO_1	YBR009C	HHF1
histone modification_GO_1	YBR103W	SIF2
histone modification_GO_1	YBR175W	SWD3
histone modification_GO_1	YCL010C	SGF29
histone modification_GO_1	YCR082W	AHC2
histone modification_GO_1	YDL074C	BRE1
histone modification_GO_1	YDL091C	UBX3
histone modification_GO_1	YDR096W	GIS1
histone modification_GO_1	YDR155C	CPR1
histone modification_GO_1	YDR176W	NGG1
histone modification_GO_1	YDR191W	HST4
histone modification_GO_1	YDR363W-A	SEM1
histone modification_GO_1	YDR440W	DOT1
histone modification_GO_1	YDR448W	ADA2
histone modification_GO_1	YDR469W	SDC1
histone modification_GO_1	YEL056W	HAT2
histone modification_GO_1	YER164W	CHD1
histone modification_GO_1	YER174C	GRX4
histone modification_GO_1	YGL066W	SGF73
histone modification_GO_1	YGL194C	HOS2
histone modification_GO_1	YGR252W	GCN5
histone modification_GO_1	YIL084C	SDS3
histone modification_GO_1	YIL112W	HOS4
histone modification_GO_1	YJL115W	ASF1
histone modification_GO_1	YJL168C	SET2
histone modification_GO_1	YJR082C	EAF6
histone modification_GO_1	YJR119C	JHD2
histone modification_GO_1	YJR140C	HIR3
histone modification_GO_1	YKR029C	SET3
histone modification_GO_1	YLL002W	RTT109
histone modification_GO_1	YLR015W	BRE2
histone modification_GO_1	YLR418C	CDC73
histone modification_GO_1	YMR075W	RCO1
histone modification_GO_1	YMR127C	SAS2
histone modification_GO_1	YMR223W	UBP8
histone modification_GO_1	YNL030W	HHF2
histone modification_GO_1	YNL136W	EAF7
histone modification_GO_1	YNL246W	VPS75
histone modification_GO_1	YNL330C	RPD3
histone modification_GO_1	YOL004W	SIN3
histone modification_GO_1	YOL068C	HST1
histone modification_GO_1	YOR023C	AHC1
histone modification_GO_1	YOR025W	HST3
histone modification_GO_1	YPL001W	HAT1
histone modification_GO_1	YPL055C	LGE1
histone modification_GO_1	YPL116W	HOS3
histone modification_GO_1	YPL138C	SPP1
histone modification_GO_1	YPL254W	HFI1
histone modification_GO_1	YPR023C	EAF3
histone modification_GO_1	YPR031W	NTO1
DNA repair_GO_2	YBR073W	RDH54
DNA repair_GO_2	YBR098W	MMS4
DNA repair_GO_2	YBR223C	TDP1
DNA repair_GO_2	YBR272C	HSM3
DNA repair_GO_2	YBR278W	DPB3
DNA repair_GO_2	YCL061C	MRC1
DNA repair_GO_2	YCR066W	RAD18
DNA repair_GO_2	YDL020C	RPN4
DNA repair_GO_2	YDR075W	PPH3
DNA repair_GO_2	YDR076W	RAD55
DNA repair_GO_2	YDR092W	UBC13
DNA repair_GO_2	YDR097C	MSH6
DNA repair_GO_2	YDR217C	RAD9
DNA repair_GO_2	YDR363W	ESC2
DNA repair_GO_2	YER173W	RAD24
DNA repair_GO_2	YGL127C	SOH1
DNA repair_GO_2	YGL163C	RAD54
DNA repair_GO_2	YHL025W	SNF6
DNA repair_GO_2	YHR134W	WSS1
DNA repair_GO_2	YIL153W	RRD1
DNA repair_GO_2	YIR002C	MPH1
DNA repair_GO_2	YJR082C	EAF6
DNA repair_GO_2	YKL025C	PAN3
DNA repair_GO_2	YKL032C	IXR1
DNA repair_GO_2	YKR082W	NUP133
DNA repair_GO_2	YLR135W	SLX4
DNA repair_GO_2	YML095C	RAD10
DNA repair_GO_2	YMR039C	SUB1
DNA repair_GO_2	YMR048W	CSM3
DNA repair_GO_2	YMR201C	RAD14
DNA repair_GO_2	YNL082W	PMS1
DNA repair_GO_2	YNL107W	YAF9
DNA repair_GO_2	YNL136W	EAF7
DNA repair_GO_2	YNL201C	PSY2
DNA repair_GO_2	YNL218W	MGS1
DNA repair_GO_2	YNL307C	MCK1
DNA repair_GO_2	YOL115W	PAP2
DNA repair_GO_2	YOR033C	EXO1
DNA repair_GO_2	YOR123C	LEO1
DNA repair_GO_2	YOR368W	RAD17
DNA repair_GO_2	YPL022W	RAD1
DNA repair_GO_2	YPL167C	REV3
DNA repair_GO_2	YPL194W	DDC1
DNA repair_GO_2	YPR023C	EAF3
DNA repair_GO_1	YAL019W	FUN30
DNA repair_GO_1	YAL027W	SAW1
DNA repair_GO_1	YAR002W	NUP60
DNA repair_GO_1	YBL088C	TEL1
DNA repair_GO_1	YBR010W	HHT1
DNA repair_GO_1	YBR114W	RAD16
DNA repair_GO_1	YBR275C	RIF1
DNA repair_GO_1	YBR289W	SNF5
DNA repair_GO_1	YCR014C	POL4
DNA repair_GO_1	YDL002C	NHP10
DNA repair_GO_1	YDL059C	RAD59
DNA repair_GO_1	YDL074C	BRE1
DNA repair_GO_1	YDR004W	RAD57
DNA repair_GO_1	YDR121W	DPB4
DNA repair_GO_1	YDR159W	SAC3
DNA repair_GO_1	YDR225W	HTA1
DNA repair_GO_1	YDR359C	EAF1
DNA repair_GO_1	YDR369C	XRS2
DNA repair_GO_1	YDR386W	MUS81
DNA repair_GO_1	YDR440W	DOT1
DNA repair_GO_1	YER162C	RAD4
DNA repair_GO_1	YGL058W	RAD6
DNA repair_GO_1	YGL087C	MMS2
DNA repair_GO_1	YGL090W	LIF1
DNA repair_GO_1	YGL175C	SAE2
DNA repair_GO_1	YGL244W	RTF1
DNA repair_GO_1	YGR056W	RSC1
DNA repair_GO_1	YHR154W	RTT107
DNA repair_GO_1	YIL139C	REV7
DNA repair_GO_1	YJL092W	SRS2
DNA repair_GO_1	YJR035W	RAD26
DNA repair_GO_1	YJR043C	POL32
DNA repair_GO_1	YJR052W	RAD7
DNA repair_GO_1	YKL113C	RAD27
DNA repair_GO_1	YKL213C	DOA1
DNA repair_GO_1	YLL002W	RTT109
DNA repair_GO_1	YLR032W	RAD5
DNA repair_GO_1	YLR418C	CDC73
DNA repair_GO_1	YML032C	RAD52
DNA repair_GO_1	YMR078C	CTF18
DNA repair_GO_1	YMR106C	YKU80
DNA repair_GO_1	YMR190C	SGS1
DNA repair_GO_1	YMR224C	MRE11
DNA repair_GO_1	YMR284W	YKU70
DNA repair_GO_1	YNL031C	HHT2
DNA repair_GO_1	YNL246W	VPS75
DNA repair_GO_1	YNL273W	TOF1
DNA repair_GO_1	YOL004W	SIN3
DNA repair_GO_1	YOL090W	MSH2
DNA repair_GO_1	YOR144C	ELG1
DNA repair_GO_1	YOR191W	ULS1
DNA repair_GO_1	YOR346W	REV1
DNA repair_GO_1	YPL008W	CHL1
DNA repair_GO_1	YPL046C	ELC1
DNA repair_GO_1	YPR052C	NHP6A
DNA repair_GO_1	YPR135W	CTF4
DNA repair_GO_1	YPR164W	MMS1
cellular response to DNA damage stimulus_GO_1	YAL019W	FUN30
cellular response to DNA damage stimulus_GO_1	YAL027W	SAW1
cellular response to DNA damage stimulus_GO_1	YBL051C	PIN4
cellular response to DNA damage stimulus_GO_1	YBL088C	TEL1
cellular response to DNA damage stimulus_GO_1	YBR010W	HHT1
cellular response to DNA damage stimulus_GO_1	YBR098W	MMS4
cellular response to DNA damage stimulus_GO_1	YBR114W	RAD16
cellular response to DNA damage stimulus_GO_1	YBR272C	HSM3
cellular response to DNA damage stimulus_GO_1	YBR274W	CHK1
cellular response to DNA damage stimulus_GO_1	YBR275C	RIF1
cellular response to DNA damage stimulus_GO_1	YBR278W	DPB3
cellular response to DNA damage stimulus_GO_1	YBR289W	SNF5
cellular response to DNA damage stimulus_GO_1	YCL016C	DCC1
cellular response to DNA damage stimulus_GO_1	YCR014C	POL4
cellular response to DNA damage stimulus_GO_1	YDL059C	RAD59
cellular response to DNA damage stimulus_GO_1	YDL074C	BRE1
cellular response to DNA damage stimulus_GO_1	YDR076W	RAD55
cellular response to DNA damage stimulus_GO_1	YDR092W	UBC13
cellular response to DNA damage stimulus_GO_1	YDR121W	DPB4
cellular response to DNA damage stimulus_GO_1	YDR159W	SAC3
cellular response to DNA damage stimulus_GO_1	YDR289C	RTT103
cellular response to DNA damage stimulus_GO_1	YDR369C	XRS2
cellular response to DNA damage stimulus_GO_1	YDR386W	MUS81
cellular response to DNA damage stimulus_GO_1	YDR440W	DOT1
cellular response to DNA damage stimulus_GO_1	YER089C	PTC2
cellular response to DNA damage stimulus_GO_1	YER116C	SLX8
cellular response to DNA damage stimulus_GO_1	YGL058W	RAD6
cellular response to DNA damage stimulus_GO_1	YGL127C	SOH1
cellular response to DNA damage stimulus_GO_1	YGL175C	SAE2
cellular response to DNA damage stimulus_GO_1	YGL244W	RTF1
cellular response to DNA damage stimulus_GO_1	YHL025W	SNF6
cellular response to DNA damage stimulus_GO_1	YHR134W	WSS1
cellular response to DNA damage stimulus_GO_1	YHR154W	RTT107
cellular response to DNA damage stimulus_GO_1	YIL035C	CKA1
cellular response to DNA damage stimulus_GO_1	YIL139C	REV7
cellular response to DNA damage stimulus_GO_1	YIL153W	RRD1
cellular response to DNA damage stimulus_GO_1	YIR002C	MPH1
cellular response to DNA damage stimulus_GO_1	YJL092W	SRS2
cellular response to DNA damage stimulus_GO_1	YJR043C	POL32
cellular response to DNA damage stimulus_GO_1	YJR090C	GRR1
cellular response to DNA damage stimulus_GO_1	YKL025C	PAN3
cellular response to DNA damage stimulus_GO_1	YKL032C	IXR1
cellular response to DNA damage stimulus_GO_1	YKR082W	NUP133
cellular response to DNA damage stimulus_GO_1	YLL002W	RTT109
cellular response to DNA damage stimulus_GO_1	YLR032W	RAD5
cellular response to DNA damage stimulus_GO_1	YLR135W	SLX4
cellular response to DNA damage stimulus_GO_1	YLR418C	CDC73
cellular response to DNA damage stimulus_GO_1	YML028W	TSA1
cellular response to DNA damage stimulus_GO_1	YMR039C	SUB1
cellular response to DNA damage stimulus_GO_1	YMR078C	CTF18
cellular response to DNA damage stimulus_GO_1	YMR190C	SGS1
cellular response to DNA damage stimulus_GO_1	YNL082W	PMS1
cellular response to DNA damage stimulus_GO_1	YNL136W	EAF7
cellular response to DNA damage stimulus_GO_1	YNL273W	TOF1
cellular response to DNA damage stimulus_GO_1	YNL307C	MCK1
cellular response to DNA damage stimulus_GO_1	YOR033C	EXO1
cellular response to DNA damage stimulus_GO_1	YOR039W	CKB2
cellular response to DNA damage stimulus_GO_1	YOR144C	ELG1
cellular response to DNA damage stimulus_GO_1	YOR189W	IES4
cellular response to DNA damage stimulus_GO_1	YOR191W	ULS1
cellular response to DNA damage stimulus_GO_1	YOR346W	REV1
cellular response to DNA damage stimulus_GO_1	YPL022W	RAD1
cellular response to DNA damage stimulus_GO_1	YPL046C	ELC1
cellular response to DNA damage stimulus_GO_1	YPL194W	DDC1
cellular response to DNA damage stimulus_GO_1	YPR052C	NHP6A
cellular response to DNA damage stimulus_GO_1	YPR164W	MMS1
chromosome segregation_GO_1	YAL024C	LTE1
chromosome segregation_GO_1	YAR018C	KIN3
chromosome segregation_GO_1	YBL058W	SHP1
chromosome segregation_GO_1	YBL079W	NUP170
chromosome segregation_GO_1	YBR073W	RDH54
chromosome segregation_GO_1	YBR107C	IML3
chromosome segregation_GO_1	YBR156C	SLI15
chromosome segregation_GO_1	YCL029C	BIK1
chromosome segregation_GO_1	YCL061C	MRC1
chromosome segregation_GO_1	YCR077C	PAT1
chromosome segregation_GO_1	YCR086W	CSM1
chromosome segregation_GO_1	YDR014W	RAD61
chromosome segregation_GO_1	YDR260C	SWM1
chromosome segregation_GO_1	YDR318W	MCM21
chromosome segregation_GO_1	YDR386W	MUS81
chromosome segregation_GO_1	YDR409W	SIZ1
chromosome segregation_GO_1	YEL061C	CIN8
chromosome segregation_GO_1	YER016W	BIM1
chromosome segregation_GO_1	YER177W	BMH1
chromosome segregation_GO_1	YGL003C	CDH1
chromosome segregation_GO_1	YGL086W	MAD1
chromosome segregation_GO_1	YGL127C	SOH1
chromosome segregation_GO_1	YGR188C	BUB1
chromosome segregation_GO_1	YJL013C	MAD3
chromosome segregation_GO_1	YJL030W	MAD2
chromosome segregation_GO_1	YJR060W	CBF1
chromosome segregation_GO_1	YJR135C	MCM22
chromosome segregation_GO_1	YML034W	SRC1
chromosome segregation_GO_1	YML124C	TUB3
chromosome segregation_GO_1	YMR078C	CTF18
chromosome segregation_GO_1	YMR198W	CIK1
chromosome segregation_GO_1	YNL273W	TOF1
chromosome segregation_GO_1	YOL006C	TOP1
chromosome segregation_GO_1	YOL017W	ESC8
chromosome segregation_GO_1	YOR026W	BUB3
chromosome segregation_GO_1	YOR058C	ASE1
chromosome segregation_GO_1	YOR144C	ELG1
chromosome segregation_GO_1	YOR156C	NFI1
chromosome segregation_GO_1	YOR178C	GAC1
chromosome segregation_GO_1	YPL008W	CHL1
chromosome segregation_GO_1	YPL017C	IRC15
chromosome segregation_GO_1	YPL024W	RMI1
chromosome segregation_GO_1	YPL253C	VIK1
chromosome segregation_GO_1	YPL269W	KAR9
chromosome segregation_GO_1	YPR046W	MCM16
chromosome segregation_GO_1	YPR135W	CTF4
mitotic cell cycle_GO_1	YAL024C	LTE1
mitotic cell cycle_GO_1	YCL014W	BUD3
mitotic cell cycle_GO_1	YCL016C	DCC1
mitotic cell cycle_GO_1	YCR063W	BUD31
mitotic cell cycle_GO_1	YDL056W	MBP1
mitotic cell cycle_GO_1	YDL188C	PPH22
mitotic cell cycle_GO_1	YDR159W	SAC3
mitotic cell cycle_GO_1	YDR245W	MNN10
mitotic cell cycle_GO_1	YDR260C	SWM1
mitotic cell cycle_GO_1	YDR424C	DYN2
mitotic cell cycle_GO_1	YDR488C	PAC11
mitotic cell cycle_GO_1	YEL061C	CIN8
mitotic cell cycle_GO_1	YER149C	PEA2
mitotic cell cycle_GO_1	YER167W	BCK2
mitotic cell cycle_GO_1	YGL058W	RAD6
mitotic cell cycle_GO_1	YGL086W	MAD1
mitotic cell cycle_GO_1	YGL173C	XRN1
mitotic cell cycle_GO_1	YGL174W	BUD13
mitotic cell cycle_GO_1	YGL216W	KIP3
mitotic cell cycle_GO_1	YGR109C	CLB6
mitotic cell cycle_GO_1	YGR188C	BUB1
mitotic cell cycle_GO_1	YGR229C	SMI1
mitotic cell cycle_GO_1	YHL027W	RIM101
mitotic cell cycle_GO_1	YHR158C	KEL1
mitotic cell cycle_GO_1	YIL131C	FKH1
mitotic cell cycle_GO_1	YJL013C	MAD3
mitotic cell cycle_GO_1	YJL098W	SAP185
mitotic cell cycle_GO_1	YJL187C	SWE1
mitotic cell cycle_GO_1	YJR090C	GRR1
mitotic cell cycle_GO_1	YJR135C	MCM22
mitotic cell cycle_GO_1	YJR140C	HIR3
mitotic cell cycle_GO_1	YKL092C	BUD2
mitotic cell cycle_GO_1	YKR028W	SAP190
mitotic cell cycle_GO_1	YKR054C	DYN1
mitotic cell cycle_GO_1	YKR077W	MSA2
mitotic cell cycle_GO_1	YLL021W	SPA2
mitotic cell cycle_GO_1	YML124C	TUB3
mitotic cell cycle_GO_1	YMR036C	MIH1
mitotic cell cycle_GO_1	YMR055C	BUB2
mitotic cell cycle_GO_1	YMR153W	NUP53
mitotic cell cycle_GO_1	YMR273C	ZDS1
mitotic cell cycle_GO_1	YNL068C	FKH2
mitotic cell cycle_GO_1	YNL116W	DMA2
mitotic cell cycle_GO_1	YNL271C	BNI1
mitotic cell cycle_GO_1	YNL273W	TOF1
mitotic cell cycle_GO_1	YNL298W	CLA4
mitotic cell cycle_GO_1	YOR014W	RTS1
mitotic cell cycle_GO_1	YOR058C	ASE1
mitotic cell cycle_GO_1	YOR083W	WHI5
mitotic cell cycle_GO_1	YOR178C	GAC1
mitotic cell cycle_GO_1	YOR195W	SLK19
mitotic cell cycle_GO_1	YPL024W	RMI1
mitotic cell cycle_GO_1	YPL116W	HOS3
mitotic cell cycle_GO_1	YPL158C	AIM44
mitotic cell cycle_GO_1	YPL174C	NIP100
organelle fission_GO_3	YBR073W	RDH54
organelle fission_GO_3	YBR175W	SWD3
organelle fission_GO_3	YBR186W	PCH2
organelle fission_GO_3	YCL029C	BIK1
organelle fission_GO_3	YCR086W	CSM1
organelle fission_GO_3	YDL134C	PPH21
organelle fission_GO_3	YDL188C	PPH22
organelle fission_GO_3	YDR004W	RAD57
organelle fission_GO_3	YDR108W	TRS85
organelle fission_GO_3	YDR159W	SAC3
organelle fission_GO_3	YDR260C	SWM1
organelle fission_GO_3	YDR318W	MCM21
organelle fission_GO_3	YDR363W	ESC2
organelle fission_GO_3	YDR386W	MUS81
organelle fission_GO_3	YER173W	RAD24
organelle fission_GO_3	YFL033C	RIM15
organelle fission_GO_3	YGL175C	SAE2
organelle fission_GO_3	YGL213C	SKI8
organelle fission_GO_3	YGR108W	CLB1
organelle fission_GO_3	YGR188C	BUB1
organelle fission_GO_3	YHR039C	MSC7
organelle fission_GO_3	YHR115C	DMA1
organelle fission_GO_3	YJL030W	MAD2
organelle fission_GO_3	YML032C	RAD52
organelle fission_GO_3	YML128C	MSC1
organelle fission_GO_3	YMR055C	BUB2
organelle fission_GO_3	YMR190C	SGS1
organelle fission_GO_3	YMR198W	CIK1
organelle fission_GO_3	YNL031C	HHT2
organelle fission_GO_3	YNL201C	PSY2
organelle fission_GO_3	YNL273W	TOF1
organelle fission_GO_3	YOL090W	MSH2
organelle fission_GO_3	YOL115W	PAP2
organelle fission_GO_3	YOR233W	KIN4
organelle fission_GO_3	YPL017C	IRC15
organelle fission_GO_3	YPL022W	RAD1
organelle fission_GO_3	YPL139C	UME1
organelle fission_GO_3	YPL152W	RRD2
organelle fission_GO_3	YPL194W	DDC1
chromatin binding_GO_1	YAL019W	FUN30
chromatin binding_GO_1	YBL008W	HIR1
chromatin binding_GO_1	YBL079W	NUP170
chromatin binding_GO_1	YBR215W	HPC2
chromatin binding_GO_1	YBR245C	ISW1
chromatin binding_GO_1	YCR077C	PAT1
chromatin binding_GO_1	YDR121W	DPB4
chromatin binding_GO_1	YDR440W	DOT1
chromatin binding_GO_1	YER164W	CHD1
chromatin binding_GO_1	YFR013W	IOC3
chromatin binding_GO_1	YGL090W	LIF1
chromatin binding_GO_1	YGL173C	XRN1
chromatin binding_GO_1	YGR270W	YTA7
chromatin binding_GO_1	YIL076W	SEC28
chromatin binding_GO_1	YIL131C	FKH1
chromatin binding_GO_1	YJL124C	LSM1
chromatin binding_GO_1	YJR140C	HIR3
chromatin binding_GO_1	YKL005C	BYE1
chromatin binding_GO_1	YLR085C	ARP6
chromatin binding_GO_1	YLR095C	IOC2
chromatin binding_GO_1	YLR113W	HOG1
chromatin binding_GO_1	YLR418C	CDC73
chromatin binding_GO_1	YML041C	VPS71
chromatin binding_GO_1	YMR039C	SUB1
chromatin binding_GO_1	YNL021W	HDA1
chromatin binding_GO_1	YNL068C	FKH2
chromatin binding_GO_1	YOL012C	HTZ1
chromatin binding_GO_1	YOR304W	ISW2
chromatin binding_GO_1	YPL001W	HAT1
chromatin binding_GO_1	YPL138C	SPP1
chromatin binding_GO_1	YPR052C	NHP6A
chromatin binding_GO_1	YPR135W	CTF4
peptidyl-amino acid modification_GO_2	YBL052C	SAS3
peptidyl-amino acid modification_GO_2	YBR034C	HMT1
peptidyl-amino acid modification_GO_2	YCL010C	SGF29
peptidyl-amino acid modification_GO_2	YDR176W	NGG1
peptidyl-amino acid modification_GO_2	YDR257C	RKM4
peptidyl-amino acid modification_GO_2	YDR440W	DOT1
peptidyl-amino acid modification_GO_2	YDR448W	ADA2
peptidyl-amino acid modification_GO_2	YDR490C	PKH1
peptidyl-amino acid modification_GO_2	YER129W	SAK1
peptidyl-amino acid modification_GO_2	YER164W	CHD1
peptidyl-amino acid modification_GO_2	YGR252W	GCN5
peptidyl-amino acid modification_GO_2	YHR207C	SET5
peptidyl-amino acid modification_GO_2	YIL110W	HPM1
peptidyl-amino acid modification_GO_2	YJL115W	ASF1
peptidyl-amino acid modification_GO_2	YJL168C	SET2
peptidyl-amino acid modification_GO_2	YJR066W	TOR1
peptidyl-amino acid modification_GO_2	YJR070C	LIA1
peptidyl-amino acid modification_GO_2	YKL139W	CTK1
peptidyl-amino acid modification_GO_2	YLL002W	RTT109
peptidyl-amino acid modification_GO_2	YLL019C	KNS1
peptidyl-amino acid modification_GO_2	YLR015W	BRE2
peptidyl-amino acid modification_GO_2	YML019W	OST6
peptidyl-amino acid modification_GO_2	YMR153W	NUP53
peptidyl-amino acid modification_GO_2	YMR223W	UBP8
peptidyl-amino acid modification_GO_2	YNL136W	EAF7
peptidyl-amino acid modification_GO_2	YNL246W	VPS75
peptidyl-amino acid modification_GO_2	YNL307C	MCK1
peptidyl-amino acid modification_GO_2	YOR064C	YNG1
peptidyl-amino acid modification_GO_2	YPL001W	HAT1
peptidyl-amino acid modification_GO_2	YPR068C	HOS1
cell cortex_GO_1	YBL047C	EDE1
cell cortex_GO_1	YBL061C	SKT5
cell cortex_GO_1	YBR260C	RGD1
cell cortex_GO_1	YDL117W	CYK3
cell cortex_GO_1	YDR126W	SWF1
cell cortex_GO_1	YDR150W	NUM1
cell cortex_GO_1	YDR233C	RTN1
cell cortex_GO_1	YDR294C	DPL1
cell cortex_GO_1	YDR388W	RVS167
cell cortex_GO_1	YDR409W	SIZ1
cell cortex_GO_1	YER155C	BEM2
cell cortex_GO_1	YHR129C	ARP1
cell cortex_GO_1	YIL138C	TPM2
cell cortex_GO_1	YJL020C	BBC1
cell cortex_GO_1	YJR125C	ENT3
cell cortex_GO_1	YKL007W	CAP1
cell cortex_GO_1	YKR001C	VPS1
cell cortex_GO_1	YKR054C	DYN1
cell cortex_GO_1	YLL021W	SPA2
cell cortex_GO_1	YLL049W	LDB18
cell cortex_GO_1	YLR429W	CRN1
cell cortex_GO_1	YML072C	TCB3
cell cortex_GO_1	YMR092C	AIP1
cell cortex_GO_1	YMR294W	JNM1
cell cortex_GO_1	YNL106C	INP52
cell cortex_GO_1	YNL271C	BNI1
cell cortex_GO_1	YNR031C	SSK2
cell cortex_GO_1	YOR109W	INP53
cell cortex_GO_1	YOR127W	RGA1
cell cortex_GO_1	YOR165W	SEY1
cell cortex_GO_1	YOR233W	KIN4
cell cortex_GO_1	YPL174C	NIP100
ribosomes and translation_GO_1	YAL026C	DRS2
ribosomes and translation_GO_1	YBL027W	RPL19B
ribosomes and translation_GO_1	YBL087C	RPL23A
ribosomes and translation_GO_1	YDL006W	PTC1
ribosomes and translation_GO_1	YDL051W	LHP1
ribosomes and translation_GO_1	YDL130W	RPP1B
ribosomes and translation_GO_1	YDL134C	PPH21
ribosomes and translation_GO_1	YDL136W	RPL35B
ribosomes and translation_GO_1	YDL191W	RPL35A
ribosomes and translation_GO_1	YDL213C	NOP6
ribosomes and translation_GO_1	YDR159W	SAC3
ribosomes and translation_GO_1	YDR378C	LSM6
ribosomes and translation_GO_1	YEL047C	FRD1
ribosomes and translation_GO_1	YFL023W	BUD27
ribosomes and translation_GO_1	YGL014W	PUF4
ribosomes and translation_GO_1	YGL029W	CGR1
ribosomes and translation_GO_1	YGL031C	RPL24A
ribosomes and translation_GO_1	YGL078C	DBP3
ribosomes and translation_GO_1	YGR118W	RPS23A
ribosomes and translation_GO_1	YGR200C	ELP2
ribosomes and translation_GO_1	YHL033C	RPL8A
ribosomes and translation_GO_1	YHR021C	RPS27B
ribosomes and translation_GO_1	YHR187W	IKI1
ribosomes and translation_GO_1	YIL008W	URM1
ribosomes and translation_GO_1	YIL052C	RPL34B
ribosomes and translation_GO_1	YJL136C	RPS21B
ribosomes and translation_GO_1	YJL177W	RPL17B
ribosomes and translation_GO_1	YKL056C	TMA19
ribosomes and translation_GO_1	YKL139W	CTK1
ribosomes and translation_GO_1	YKR028W	SAP190
ribosomes and translation_GO_1	YKR096W	ESL2
ribosomes and translation_GO_1	YLL045C	RPL8B
ribosomes and translation_GO_1	YLR435W	TSR2
ribosomes and translation_GO_1	YML112W	CTK3
ribosomes and translation_GO_1	YMR080C	NAM7
ribosomes and translation_GO_1	YMR116C	ASC1
ribosomes and translation_GO_1	YMR143W	RPS16A
ribosomes and translation_GO_1	YMR269W	TMA23
ribosomes and translation_GO_1	YNL001W	DOM34
ribosomes and translation_GO_1	YNL147W	LSM7
ribosomes and translation_GO_1	YNL197C	WHI3
ribosomes and translation_GO_1	YNL255C	GIS2
ribosomes and translation_GO_1	YNL292W	PUS4
ribosomes and translation_GO_1	YNR004W	SWM2
ribosomes and translation_GO_1	YOL045W	PSK2
ribosomes and translation_GO_1	YOL080C	REX4
ribosomes and translation_GO_1	YOR001W	RRP6
ribosomes and translation_GO_1	YOR243C	PUS7
ribosomes and translation_GO_1	YOR308C	SNU66
ribosomes and translation_GO_1	YPL086C	ELP3
ribosomes and translation_GO_1	YPL101W	ELP4
transcription and mRNA processing_GO_6	YDL020C	RPN4
transcription and mRNA processing_GO_6	YDR083W	RRP8
transcription and mRNA processing_GO_6	YDR163W	CWC15
transcription and mRNA processing_GO_6	YDR225W	HTA1
transcription and mRNA processing_GO_6	YDR293C	SSD1
transcription and mRNA processing_GO_6	YDR463W	STP1
transcription and mRNA processing_GO_6	YER162C	RAD4
transcription and mRNA processing_GO_6	YGL029W	CGR1
transcription and mRNA processing_GO_6	YGL043W	DST1
transcription and mRNA processing_GO_6	YGL078C	DBP3
transcription and mRNA processing_GO_6	YGL151W	NUT1
transcription and mRNA processing_GO_6	YGR134W	CAF130
transcription and mRNA processing_GO_6	YGR270W	YTA7
transcription and mRNA processing_GO_6	YHR178W	STB5
transcription and mRNA processing_GO_6	YIL036W	CST6
transcription and mRNA processing_GO_6	YJL148W	RPA34
transcription and mRNA processing_GO_6	YJR084W	YJR084W
transcription and mRNA processing_GO_6	YJR094C	IME1
transcription and mRNA processing_GO_6	YKL020C	SPT23
transcription and mRNA processing_GO_6	YKR095W	MLP1
transcription and mRNA processing_GO_6	YLR435W	TSR2
transcription and mRNA processing_GO_6	YML062C	MFT1
transcription and mRNA processing_GO_6	YMR075W	RCO1
transcription and mRNA processing_GO_6	YMR205C	PFK2
transcription and mRNA processing_GO_6	YMR285C	NGL2
transcription and mRNA processing_GO_6	YNL076W	MKS1
transcription and mRNA processing_GO_6	YNL224C	SQS1
transcription and mRNA processing_GO_6	YOL004W	SIN3
transcription and mRNA processing_GO_6	YOR001W	RRP6
transcription and mRNA processing_GO_6	YOR083W	WHI5
transcription and mRNA processing_GO_6	YOR113W	AZF1
transcription and mRNA processing_GO_6	YOR179C	SYC1
transcription and mRNA processing_GO_6	YOR298C-A	MBF1
transcription and mRNA processing_GO_6	YPL047W	SGF11
transcription and mRNA processing_GO_6	YPL089C	RLM1
transcription and mRNA processing_GO_6	YPL119C	DBP1
transcription and mRNA processing_GO_6	YPL139C	UME1
transcription and mRNA processing_GO_6	YPL181W	CTI6
transcription and mRNA processing_GO_6	YPL212C	PUS1
transcription and mRNA processing_GO_6	YPL226W	NEW1
transcription and mRNA processing_GO_6	YPR134W	MSS18
transcription and mRNA processing_GO_5	YBL032W	HEK2
transcription and mRNA processing_GO_5	YBR057C	MUM2
transcription and mRNA processing_GO_5	YDL051W	LHP1
transcription and mRNA processing_GO_5	YDL170W	UGA3
transcription and mRNA processing_GO_5	YDR378C	LSM6
transcription and mRNA processing_GO_5	YER051W	JHD1
transcription and mRNA processing_GO_5	YGL019W	CKB1
transcription and mRNA processing_GO_5	YGL058W	RAD6
transcription and mRNA processing_GO_5	YGL127C	SOH1
transcription and mRNA processing_GO_5	YGL237C	HAP2
transcription and mRNA processing_GO_5	YGR072W	UPF3
transcription and mRNA processing_GO_5	YGR122W	YGR122W
transcription and mRNA processing_GO_5	YHL027W	RIM101
transcription and mRNA processing_GO_5	YHR066W	SSF1
transcription and mRNA processing_GO_5	YHR081W	LRP1
transcription and mRNA processing_GO_5	YHR167W	THP2
transcription and mRNA processing_GO_5	YIR018W	YAP5
