ORF	term
YLL031C	lipids
YLL031C	lipids
YLL048C	lipids
YLR020C	lipids
YLR056W	lipids
YLR072W	lipids
YLR088W	lipids
YLR088W	lipids
YLR099C	lipids
YLR100W	lipids
YLR133W	lipids
YLR148W	lipids
YLR168C	lipids
YLR168C	lipids
YLR178C	lipids
YLR189C	lipids
YLR193C	lipids
YLR193C	lipids
YLR195C	lipids
YLR228C	lipids
YLR228C	lipids
YLR240W	lipids
YLR242C	lipids
YLR242C	lipids
YLR242C	lipids
YLR246W	lipids
YLR260W	lipids
YLR284C	lipids
YLR305C	lipids
YLR314C	lipids
YLR347C	lipids
YLR350W	lipids
YLR371W	lipids
YLR372W	lipids
YLR380W	lipids
YLR380W	lipids
YLR386W	lipids
YLR396C	lipids
YLR450W	lipids
YLR457C	lipids
YLR459W	lipids
YLR459W	lipids
YML008C	lipids
YML059C	lipids
YML072C	lipids
YML072C	lipids
YML075C	lipids
YML104C	lipids
YML126C	lipids
YMR004W	lipids
YMR006C	lipids
YMR008C	lipids
YMR013C	lipids
YMR015C	lipids
YMR017W	lipids
YMR060C	lipids
YMR070W	lipids
YMR079W	lipids
YMR079W	lipids
YMR101C	lipids
YMR110C	lipids
YMR134W	lipids
YMR153W	lipids
YMR159C	lipids
YMR162C	lipids
YMR165C	lipids
YMR175W	lipids
YMR183C	lipids
YMR202W	lipids
YMR207C	lipids
YMR208W	lipids
YMR210W	lipids
YMR220W	lipids
YMR231W	lipids
YMR246W	lipids
YMR272C	lipids
YMR281W	lipids
YMR281W	lipids
YMR296C	lipids
YMR298W	lipids
YMR313C	lipids
YNL009W	lipids
YNL038W	lipids
YNL038W	lipids
YNL045W	lipids
YNL047C	lipids
YNL048W	lipids
YNL054W	lipids
YNL087W	lipids
YNL087W	lipids
YNL094W	lipids
YNL106C	lipids
YNL111C	lipids
YNL123W	lipids
YNL130C	lipids
YNL152W	lipids
YNL156C	lipids
YNL158W	lipids
YNL158W	lipids
YNL169C	lipids
YNL183C	lipids
YNL202W	lipids
YNL219C	lipids
YNL223W	lipids
YNL231C	lipids
YNL231C	lipids
YNL242W	lipids
YNL257C	lipids
YNL264C	lipids
YNL264C	lipids
YNL267W	lipids
YNL272C	lipids
YNL280C	lipids
YNL298W	lipids
YNL323W	lipids
YNL325C	lipids
YNL326C	lipids
YNR006W	lipids
YNR007C	lipids
YNR008W	lipids
YNR016C	lipids
YNR019W	lipids
YNR030W	lipids
YNR043W	lipids
YNR047W	lipids
YNR048W	lipids
YOL003C	lipids
YOL009C	lipids
YOL011W	lipids
YOL018C	lipids
YOL065C	lipids
YOL078W	lipids
YOL108C	lipids
YOL110W	lipids
YOL113W	lipids
YOL139C	lipids
YOL147C	lipids
YOL151W	lipids
YOR002W	lipids
YOR011W	lipids
YOR022C	lipids
YOR025W	lipids
YOR034C	lipids
YOR049C	lipids
YOR067C	lipids
YOR069W	lipids
YOR081C	lipids
YOR084W	lipids
YOR086C	lipids
YOR086C	lipids
YOR094W	lipids
YOR100C	lipids
YOR109W	lipids
YOR122C	lipids
YOR132W	lipids
YOR149C	lipids
YOR149C	lipids
YOR171C	lipids
YOR175C	lipids
YOR221C	lipids
YOR237W	lipids
YOR237W	lipids
YOR245C	lipids
YOR298W	lipids
YOR311C	lipids
YOR317W	lipids
YOR357C	lipids
YOR363C	lipids
YOR365C	lipids
YPL004C	lipids
YPL006W	lipids
YPL028W	lipids
YPL031C	lipids
YPL045W	lipids
YPL048W	lipids
YPL057C	lipids
YPL069C	lipids
YPL076W	lipids
YPL076W	lipids
YPL087W	lipids
YPL095C	lipids
YPL096C-A	lipids
YPL096C-A	lipids
YPL100W	lipids
YPL100W	lipids
YPL103C	lipids
YPL110C	lipids
YPL115C	lipids
YPL117C	lipids
YPL120W	lipids
YPL145C	lipids
YPL145C	lipids
YPL145C	lipids
YPL147W	lipids
YPL149W	lipids
YPL170W	lipids
YPL175W	lipids
YPL175W	lipids
YPL202C	lipids
YPL206C	lipids
YPL221W	lipids
YPL231W	lipids
YPL232W	lipids
YPL268W	lipids
YPR001W	lipids
YPR002W	lipids
YPR006C	lipids
YPR009W	lipids
YPR091C	lipids
YPR097W	lipids
YPR113W	lipids
YPR128C	lipids
YPR140W	lipids
YPR149W	lipids
YPR173C	lipids
YPR183W	lipids
YPR183W	lipids
YPR194C	lipids
YAL012W	lyase activity
YAL015C	lyase activity
YAL039C	lyase activity
YBL019W	lyase activity
YBR213W	lyase activity
YCL064C	lyase activity
YCR053W	lyase activity
YDR047W	lyase activity
YDR127W	lyase activity
YDR234W	lyase activity
YDR294C	lyase activity
YDR380W	lyase activity
YDR487C	lyase activity
YDR533C	lyase activity
YDR538W	lyase activity
YDR539W	lyase activity
YEL021W	lyase activity
YEL046C	lyase activity
YER010C	lyase activity
YER065C	lyase activity
YER086W	lyase activity
YER090W	lyase activity
YFL061W	lyase activity
YFR055W	lyase activity
YGL009C	lyase activity
YGL026C	lyase activity
YGL040C	lyase activity
YGL148W	lyase activity
YGL184C	lyase activity
YGL196W	lyase activity
YGR087C	lyase activity
YGR155W	lyase activity
YGR170W	lyase activity
YGR254W	lyase activity
YHR003C	lyase activity
YHR018C	lyase activity
YHR067W	lyase activity
YHR112C	lyase activity
YHR174W	lyase activity
YIR032C	lyase activity
YJL005W	lyase activity
YJL097W	lyase activity
YJL200C	lyase activity
YJR016C	lyase activity
YJR024C	lyase activity
YKL027W	lyase activity
YKL060C	lyase activity
YKL087C	lyase activity
YKL088W	lyase activity
YKL114C	lyase activity
YKL151C	lyase activity
YKL182W	lyase activity
YKL184W	lyase activity
YKL211C	lyase activity
YKL218C	lyase activity
YKR009C	lyase activity
YKR072C	lyase activity
YKR097W	lyase activity
YLR044C	lyase activity
YLR134W	lyase activity
YLR165C	lyase activity
YLR303W	lyase activity
YLR304C	lyase activity
YLR359W	lyase activity
YML004C	lyase activity
YML060W	lyase activity
YML082W	lyase activity
YMR250W	lyase activity
YMR289W	lyase activity
YMR323W	lyase activity
YNL036W	lyase activity
YNL169C	lyase activity
YNL178W	lyase activity
YNL256W	lyase activity
YNL316C	lyase activity
YNL335W	lyase activity
YNR043W	lyase activity
YOL043C	lyase activity
YOL052C	lyase activity
YOL115W	lyase activity
YOR054C	lyase activity
YOR128C	lyase activity
YOR176W	lyase activity
YOR202W	lyase activity
YOR278W	lyase activity
YOR386W	lyase activity
YOR393W	lyase activity
YPL262W	lyase activity
YPL281C	lyase activity
YPR006C	lyase activity
YBL023C	Mcm2-7 complex
YBR202W	Mcm2-7 complex
YEL032W	Mcm2-7 complex
YGL201C	Mcm2-7 complex
YLR274W	Mcm2-7 complex
YPR019W	Mcm2-7 complex
YBR045C	Meiosis
YBR148W	Meiosis
YDR104C	Meiosis
YDR273W	Meiosis
YDR285W	Meiosis
YDR446W	Meiosis
YER046W	Meiosis
YER180C	Meiosis
YHR014W	Meiosis
YHR124W	Meiosis
YHR153C	Meiosis
YHR184W	Meiosis
YHR185C	Meiosis
YJL146W	Meiosis
YJR094C	Meiosis
YLL005C	Meiosis
YLR263W	Meiosis
YLR341W	Meiosis
YML066C	Meiosis
YML074C	Meiosis
YMR017W	Meiosis
YNL012W	Meiosis
YOR177C	Meiosis
YPL130W	Meiosis
YAL018C	meiotic cell cycle
YAL056W	meiotic cell cycle
YAL068C	meiotic cell cycle
YAR007C	meiotic cell cycle
YAR019C	meiotic cell cycle
YBL009W	meiotic cell cycle
YBL058W	meiotic cell cycle
YBR009C	meiotic cell cycle
YBR010W	meiotic cell cycle
YBR023C	meiotic cell cycle
YBR043C	meiotic cell cycle
YBR045C	meiotic cell cycle
YBR057C	meiotic cell cycle
YBR073W	meiotic cell cycle
YBR088C	meiotic cell cycle
YBR098W	meiotic cell cycle
YBR103W	meiotic cell cycle
YBR107C	meiotic cell cycle
YBR136W	meiotic cell cycle
YBR148W	meiotic cell cycle
YBR160W	meiotic cell cycle
YBR175W	meiotic cell cycle
YBR180W	meiotic cell cycle
YBR186W	meiotic cell cycle
YBR250W	meiotic cell cycle
YCL048W	meiotic cell cycle
YCL055W	meiotic cell cycle
YCR045C	meiotic cell cycle
YCR086W	meiotic cell cycle
YCR092C	meiotic cell cycle
YDL017W	meiotic cell cycle
YDL029W	meiotic cell cycle
YDL074C	meiotic cell cycle
YDL151C	meiotic cell cycle
YDL154W	meiotic cell cycle
YDL194W	meiotic cell cycle
YDL222C	meiotic cell cycle
YDL239C	meiotic cell cycle
YDR004W	meiotic cell cycle
YDR014W-A	meiotic cell cycle
YDR027C	meiotic cell cycle
YDR052C	meiotic cell cycle
YDR075W	meiotic cell cycle
YDR076W	meiotic cell cycle
YDR097C	meiotic cell cycle
YDR099W	meiotic cell cycle
YDR104C	meiotic cell cycle
YDR108W	meiotic cell cycle
YDR113C	meiotic cell cycle
YDR126W	meiotic cell cycle
YDR155C	meiotic cell cycle
YDR207C	meiotic cell cycle
YDR208W	meiotic cell cycle
YDR218C	meiotic cell cycle
YDR254W	meiotic cell cycle
YDR260C	meiotic cell cycle
YDR273W	meiotic cell cycle
YDR285W	meiotic cell cycle
YDR318W	meiotic cell cycle
YDR325W	meiotic cell cycle
YDR369C	meiotic cell cycle
YDR386W	meiotic cell cycle
YDR402C	meiotic cell cycle
YDR403W	meiotic cell cycle
YDR439W	meiotic cell cycle
YDR440W	meiotic cell cycle
YDR446W	meiotic cell cycle
YDR506C	meiotic cell cycle
YDR512C	meiotic cell cycle
YDR516C	meiotic cell cycle
YDR522C	meiotic cell cycle
YDR523C	meiotic cell cycle
YER020W	meiotic cell cycle
YER044C-A	meiotic cell cycle
YER046W	meiotic cell cycle
YER095W	meiotic cell cycle
YER096W	meiotic cell cycle
YER106W	meiotic cell cycle
YER115C	meiotic cell cycle
YER133W	meiotic cell cycle
YER173W	meiotic cell cycle
YER177W	meiotic cell cycle
YER179W	meiotic cell cycle
YFL003C	meiotic cell cycle
YFL005W	meiotic cell cycle
YFL009W	meiotic cell cycle
YFL029C	meiotic cell cycle
YFL031W	meiotic cell cycle
YFL033C	meiotic cell cycle
YFL037W	meiotic cell cycle
YFL039C	meiotic cell cycle
YFR028C	meiotic cell cycle
YFR031C	meiotic cell cycle
YFR039C	meiotic cell cycle
YGL033W	meiotic cell cycle
YGL045W	meiotic cell cycle
YGL054C	meiotic cell cycle
YGL058W	meiotic cell cycle
YGL071W	meiotic cell cycle
YGL099W	meiotic cell cycle
YGL116W	meiotic cell cycle
YGL127C	meiotic cell cycle
YGL158W	meiotic cell cycle
YGL170C	meiotic cell cycle
YGL175C	meiotic cell cycle
YGL183C	meiotic cell cycle
YGL190C	meiotic cell cycle
YGL192W	meiotic cell cycle
YGL194C	meiotic cell cycle
YGL213C	meiotic cell cycle
YGL228W	meiotic cell cycle
YGL249W	meiotic cell cycle
YGL250W	meiotic cell cycle
YGL251C	meiotic cell cycle
YGR032W	meiotic cell cycle
YGR044C	meiotic cell cycle
YGR059W	meiotic cell cycle
YGR108W	meiotic cell cycle
YGR109C	meiotic cell cycle
YGR225W	meiotic cell cycle
YGR230W	meiotic cell cycle
YHL022C	meiotic cell cycle
YHL023C	meiotic cell cycle
YHL024W	meiotic cell cycle
YHL027W	meiotic cell cycle
YHR014W	meiotic cell cycle
YHR039C	meiotic cell cycle
YHR079C-A	meiotic cell cycle
YHR119W	meiotic cell cycle
YHR124W	meiotic cell cycle
YHR139C	meiotic cell cycle
YHR152W	meiotic cell cycle
YHR153C	meiotic cell cycle
YHR157W	meiotic cell cycle
YHR164C	meiotic cell cycle
YHR184W	meiotic cell cycle
YHR185C	meiotic cell cycle
YIL017C	meiotic cell cycle
YIL072W	meiotic cell cycle
YIL073C	meiotic cell cycle
YIL112W	meiotic cell cycle
YIL120W	meiotic cell cycle
YIL126W	meiotic cell cycle
YIL132C	meiotic cell cycle
YIR010W	meiotic cell cycle
YIR025W	meiotic cell cycle
YIR026C	meiotic cell cycle
YJL013C	meiotic cell cycle
YJL019W	meiotic cell cycle
YJL037W	meiotic cell cycle
YJL038C	meiotic cell cycle
YJL074C	meiotic cell cycle
YJL080C	meiotic cell cycle
YJL106W	meiotic cell cycle
YJL146W	meiotic cell cycle
YJL168C	meiotic cell cycle
YJL173C	meiotic cell cycle
YJL187C	meiotic cell cycle
YJR021C	meiotic cell cycle
YJR066W	meiotic cell cycle
YJR094C	meiotic cell cycle
YKL096W	meiotic cell cycle
YKR029C	meiotic cell cycle
YKR031C	meiotic cell cycle
YLL005C	meiotic cell cycle
YLL033W	meiotic cell cycle
YLL039C	meiotic cell cycle
YLL040C	meiotic cell cycle
YLR028C	meiotic cell cycle
YLR035C	meiotic cell cycle
YLR054C	meiotic cell cycle
YLR086W	meiotic cell cycle
YLR135W	meiotic cell cycle
YLR182W	meiotic cell cycle
YLR189C	meiotic cell cycle
YLR213C	meiotic cell cycle
YLR219W	meiotic cell cycle
YLR234W	meiotic cell cycle
YLR248W	meiotic cell cycle
YLR263W	meiotic cell cycle
YLR269C	meiotic cell cycle
YLR272C	meiotic cell cycle
YLR307W	meiotic cell cycle
YLR308W	meiotic cell cycle
YLR320W	meiotic cell cycle
YLR329W	meiotic cell cycle
YLR330W	meiotic cell cycle
YLR341W	meiotic cell cycle
YLR343W	meiotic cell cycle
YLR394W	meiotic cell cycle
YLR445W	meiotic cell cycle
YML032C	meiotic cell cycle
YML052W	meiotic cell cycle
YML066C	meiotic cell cycle
YML074C	meiotic cell cycle
YML085C	meiotic cell cycle
YML095C	meiotic cell cycle
YML124C	meiotic cell cycle
YML128C	meiotic cell cycle
YMR001C	meiotic cell cycle
YMR017W	meiotic cell cycle
YMR039C	meiotic cell cycle
YMR048W	meiotic cell cycle
YMR063W	meiotic cell cycle
YMR076C	meiotic cell cycle
YMR079W	meiotic cell cycle
YMR133W	meiotic cell cycle
YMR139W	meiotic cell cycle
YMR167W	meiotic cell cycle
YMR183C	meiotic cell cycle
YMR190C	meiotic cell cycle
YMR198W	meiotic cell cycle
YMR224C	meiotic cell cycle
YMR306W	meiotic cell cycle
YNL012W	meiotic cell cycle
YNL025C	meiotic cell cycle
YNL030W	meiotic cell cycle
YNL031C	meiotic cell cycle
YNL082W	meiotic cell cycle
YNL084C	meiotic cell cycle
YNL088W	meiotic cell cycle
YNL098C	meiotic cell cycle
YNL102W	meiotic cell cycle
YNL128W	meiotic cell cycle
YNL194C	meiotic cell cycle
YNL196C	meiotic cell cycle
YNL201C	meiotic cell cycle
YNL202W	meiotic cell cycle
YNL210W	meiotic cell cycle
YNL231C	meiotic cell cycle
YNL250W	meiotic cell cycle
YNL294C	meiotic cell cycle
YNL296W	meiotic cell cycle
YNL307C	meiotic cell cycle
YNL312W	meiotic cell cycle
YNL330C	meiotic cell cycle
YNR049C	meiotic cell cycle
YOL004W	meiotic cell cycle
YOL047C	meiotic cell cycle
YOL048C	meiotic cell cycle
YOL071W	meiotic cell cycle
YOL090W	meiotic cell cycle
YOL091W	meiotic cell cycle
YOL104C	meiotic cell cycle
YOL115W	meiotic cell cycle
YOL132W	meiotic cell cycle
YOR014W	meiotic cell cycle
YOR033C	meiotic cell cycle
YOR073W	meiotic cell cycle
YOR135C	meiotic cell cycle
YOR177C	meiotic cell cycle
YOR178C	meiotic cell cycle
YOR190W	meiotic cell cycle
YOR195W	meiotic cell cycle
YOR198C	meiotic cell cycle
YOR229W	meiotic cell cycle
YOR230W	meiotic cell cycle
YOR242C	meiotic cell cycle
YOR255W	meiotic cell cycle
YOR298W	meiotic cell cycle
YOR313C	meiotic cell cycle
YOR338W	meiotic cell cycle
YOR351C	meiotic cell cycle
YOR354C	meiotic cell cycle
YOR368W	meiotic cell cycle
YOR373W	meiotic cell cycle
YPL017C	meiotic cell cycle
YPL022W	meiotic cell cycle
YPL027W	meiotic cell cycle
YPL055C	meiotic cell cycle
YPL121C	meiotic cell cycle
YPL130W	meiotic cell cycle
YPL138C	meiotic cell cycle
YPL139C	meiotic cell cycle
YPL157W	meiotic cell cycle
YPL164C	meiotic cell cycle
YPL194W	meiotic cell cycle
YPL200W	meiotic cell cycle
YPL204W	meiotic cell cycle
YPL205C	meiotic cell cycle
YPL209C	meiotic cell cycle
YPL232W	meiotic cell cycle
YPR007C	meiotic cell cycle
YPR054W	meiotic cell cycle
YPR120C	meiotic cell cycle
YPR141C	meiotic cell cycle
YPR192W	meiotic cell cycle
YAL030W	membrane fusion
YAL040C	membrane fusion
YBL050W	membrane fusion
YBL078C	membrane fusion
YBR080C	membrane fusion
YBR109C	membrane fusion
YBR179C	membrane fusion
YDL058W	membrane fusion
YDL077C	membrane fusion
YDL126C	membrane fusion
YDL135C	membrane fusion
YDL234C	membrane fusion
YDR080W	membrane fusion
YDR126W	membrane fusion
YDR135C	membrane fusion
YDR164C	membrane fusion
YDR189W	membrane fusion
YDR229W	membrane fusion
YDR323C	membrane fusion
YDR468C	membrane fusion
YDR470C	membrane fusion
YDR498C	membrane fusion
YEL013W	membrane fusion
YER072W	membrane fusion
YFL004W	membrane fusion
YFL005W	membrane fusion
YGL095C	membrane fusion
YGL098W	membrane fusion
YGL212W	membrane fusion
YGR009C	membrane fusion
YGR172C	membrane fusion
YGR209C	membrane fusion
YGR254W	membrane fusion
YHL031C	membrane fusion
YHR138C	membrane fusion
YHR174W	membrane fusion
YIL004C	membrane fusion
YIL068C	membrane fusion
YJL012C	membrane fusion
YKL006C-A	membrane fusion
YKL196C	membrane fusion
YLL015W	membrane fusion
YLR026C	membrane fusion
YLR043C	membrane fusion
YLR078C	membrane fusion
YLR093C	membrane fusion
YLR148W	membrane fusion
YLR229C	membrane fusion
YLR268W	membrane fusion
YLR368W	membrane fusion
YLR396C	membrane fusion
YML001W	membrane fusion
YMR165C	membrane fusion
YMR183C	membrane fusion
YMR197C	membrane fusion
YMR231W	membrane fusion
YNL015W	membrane fusion
YNL169C	membrane fusion
YNL279W	membrane fusion
YNL326C	membrane fusion
YNR049C	membrane fusion
YOL001W	membrane fusion
YOL018C	membrane fusion
YOR068C	membrane fusion
YOR075W	membrane fusion
YOR106W	membrane fusion
YOR165W	membrane fusion
YOR211C	membrane fusion
YOR327C	membrane fusion
YPL019C	membrane fusion
YPL045W	membrane fusion
YPL192C	membrane fusion
YPL232W	membrane fusion
YPL236C	membrane fusion
YPR165W	membrane fusion
YPR194C	membrane fusion
Q0045	metabolic
Q0045	metabolic
Q0080	metabolic
Q0085	metabolic
Q0105	metabolic
Q0105	metabolic
Q0130	metabolic
Q0250	metabolic
Q0250	metabolic
Q0275	metabolic
Q0275	metabolic
YAL009W	metabolic
YAL012W	metabolic
YAL013W	metabolic
YAL013W	metabolic
YAL013W	metabolic
YAL015C	metabolic
YAL017W	metabolic
YAL017W	metabolic
YAL021C	metabolic
YAL027W	metabolic
YAL038W	metabolic
YAL038W	metabolic
YAL038W	metabolic
YAL038W	metabolic
YAL038W	metabolic
YAL044C	metabolic
YAL044W-A	metabolic
YAL051W	metabolic
YAL051W	metabolic
YAL053W	metabolic
YAL054C	metabolic
YAL054C	metabolic
YAL054C	metabolic
YAL062W	metabolic
YAR015W	metabolic
YBL011W	metabolic
YBL015W	metabolic
YBL021C	metabolic
YBL030C	metabolic
YBL033C	metabolic
YBL039C	metabolic
YBL039C	metabolic
YBL045C	metabolic
YBL058W	metabolic
YBL058W	metabolic
YBL060W	metabolic
YBL061C	metabolic
YBL076C	metabolic
YBL080C	metabolic
YBL082C	metabolic
YBL091C-A	metabolic
YBL098W	metabolic
YBL098W	metabolic
YBL098W	metabolic
YBL099W	metabolic
YBR001C	metabolic
YBR001C	metabolic
YBR002C	metabolic
YBR003W	metabolic
YBR004C	metabolic
YBR006W	metabolic
YBR006W	metabolic
YBR018C	metabolic
YBR019C	metabolic
YBR020W	metabolic
YBR023C	metabolic
YBR026C	metabolic
YBR026C	metabolic
YBR026C	metabolic
YBR029C	metabolic
YBR035C	metabolic
YBR036C	metabolic
YBR039W	metabolic
YBR041W	metabolic
YBR041W	metabolic
YBR042C	metabolic
YBR058C	metabolic
YBR058C-A	metabolic
YBR070C	metabolic
YBR084W	metabolic
YBR084W	metabolic
YBR085W	metabolic
YBR086C	metabolic
YBR088C	metabolic
YBR092C	metabolic
YBR098W	metabolic
YBR105C	metabolic
YBR109C	metabolic
YBR110W	metabolic
YBR112C	metabolic
YBR112C	metabolic
YBR115C	metabolic
YBR117C	metabolic
YBR117C	metabolic
YBR121C	metabolic
YBR126C	metabolic
YBR126C	metabolic
YBR136W	metabolic
YBR140C	metabolic
YBR145W	metabolic
YBR145W	metabolic
YBR145W	metabolic
YBR145W	metabolic
YBR145W	metabolic
YBR145W	metabolic
YBR149W	metabolic
YBR153W	metabolic
YBR159W	metabolic
YBR159W	metabolic
YBR160W	metabolic
YBR160W	metabolic
YBR160W	metabolic
YBR160W	metabolic
YBR160W	metabolic
YBR161W	metabolic
YBR166C	metabolic
YBR170C	metabolic
YBR176W	metabolic
YBR176W	metabolic
YBR176W	metabolic
YBR177C	metabolic
YBR177C	metabolic
YBR183W	metabolic
YBR196C	metabolic
YBR196C	metabolic
YBR196C	metabolic
YBR196C	metabolic
YBR196C	metabolic
YBR213W	metabolic
YBR218C	metabolic
YBR221C	metabolic
YBR221C	metabolic
YBR229C	metabolic
YBR238C	metabolic
YBR239C	metabolic
YBR240C	metabolic
YBR243C	metabolic
YBR248C	metabolic
YBR252W	metabolic
YBR256C	metabolic
YBR263W	metabolic
YBR265W	metabolic
YBR274W	metabolic
YBR279W	metabolic
YBR289W	metabolic
YBR289W	metabolic
YBR297W	metabolic
YBR299W	metabolic
