ORF	term
YAL054C	histone modification
YAR002W	chromatin organization
YAR003W	chromatin organization
YAR003W	histone modification
YAR003W	telomere organization
YAR007C	telomere organization
YAR018C	chromosome segregation
YBL002W	chromatin organization
YBL003C	chromatin organization
YBL006C	chromatin organization
YBL008W	chromatin binding
YBL008W	chromatin organization
YBL023C	chromatin binding
YBL031W	chromosome segregation
YBL032W	telomere organization
YBL035C	telomere organization
YBL052C	chromatin organization
YBL052C	histone modification
YBL058W	chromosome segregation
YBL063W	chromosome segregation
YBL079W	chromatin binding
YBL079W	chromatin organization
YBL079W	chromosome segregation
YBL088C	chromatin organization
YBL088C	histone modification
YBL088C	telomere organization
YBL097W	chromatin binding
YBL097W	chromosome segregation
YBR009C	chromatin organization
YBR009C	histone modification
YBR010W	chromatin organization
YBR060C	chromatin binding
YBR060C	chromatin organization
YBR060C	histone modification
YBR073W	chromosome segregation
YBR081C	chromatin organization
YBR081C	histone modification
YBR087W	chromosome segregation
YBR088C	chromatin organization
YBR088C	chromosome segregation
YBR089C-A	chromatin binding
YBR089C-A	chromatin organization
YBR095C	chromatin organization
YBR098W	chromosome segregation
YBR103W	chromatin organization
YBR103W	histone modification
YBR107C	chromosome segregation
YBR111W-A	chromatin organization
YBR111W-A	histone modification
YBR112C	chromatin organization
YBR135W	histone binding
YBR135W	chromatin organization
YBR136W	chromatin organization
YBR136W	histone modification
YBR136W	telomere organization
YBR156C	chromosome segregation
YBR160W	histone binding
YBR160W	chromatin organization
YBR160W	chromosome segregation
YBR160W	telomere organization
YBR175W	chromatin organization
YBR175W	histone modification
YBR175W	telomere organization
YBR195C	histone binding
YBR195C	chromatin organization
YBR198C	chromatin binding
YBR198C	chromatin organization
YBR198C	histone modification
YBR202W	chromatin binding
YBR202W	chromatin organization
YBR211C	chromosome segregation
YBR215W	chromatin binding
YBR215W	chromatin organization
YBR231C	chromatin organization
YBR233W	telomere organization
YBR233W-A	chromosome segregation
YBR245C	chromatin binding
YBR245C	chromatin organization
YBR245C	chromosome segregation
YBR258C	chromatin organization
YBR258C	histone modification
YBR275C	chromatin organization
YBR275C	telomere organization
YBR278W	chromatin organization
YBR279W	chromatin binding
YBR279W	chromatin organization
YBR279W	histone modification
YBR289W	chromatin organization
YCL010C	histone binding
YCL010C	chromatin organization
YCL010C	histone modification
YCL011C	telomere organization
YCL016C	chromosome segregation
YCL029C	chromosome segregation
YCL061C	chromatin organization
YCL061C	chromosome segregation
YCL061C	telomere organization
YCR020W-B	chromatin binding
YCR020W-B	chromatin organization
YCR033W	chromatin organization
YCR033W	histone modification
YCR042C	chromatin binding
YCR052W	chromatin organization
YCR077C	chromatin binding
YCR077C	chromatin organization
YCR077C	chromosome segregation
YCR082W	chromatin organization
YCR082W	histone modification
YCR084C	histone binding
YCR084C	chromatin organization
YCR086W	chromosome segregation
YDL002C	chromatin organization
YDL002C	telomere organization
YDL003W	chromatin binding
YDL003W	chromosome segregation
YDL013W	telomere organization
YDL014W	chromatin organization
YDL014W	histone modification
YDL017W	chromatin organization
YDL028C	chromosome segregation
YDL042C	chromatin binding
YDL042C	chromatin organization
YDL042C	chromosome segregation
YDL059C	telomere organization
YDL064W	chromosome segregation
YDL070W	histone binding
YDL070W	chromatin organization
YDL074C	chromatin organization
YDL074C	histone modification
YDL074C	telomere organization
YDL084W	chromatin organization
YDL091C	chromatin organization
YDL091C	histone modification
YDL106C	chromatin organization
YDL116W	chromatin organization
YDL126C	chromatin organization
YDL126C	chromosome segregation
YDL126C	histone modification
YDL134C	chromosome segregation
YDL139C	chromatin binding
YDL139C	chromosome segregation
YDL160C	chromatin binding
YDL182W	chromatin organization
YDL188C	chromosome segregation
YDL197C	chromatin organization
YDL220C	telomere organization
YDR004W	telomere organization
YDR005C	chromatin organization
YDR014W	chromosome segregation
YDR014W-A	chromosome segregation
YDR016C	chromosome segregation
YDR026C	chromatin organization
YDR028C	chromatin organization
YDR071C	chromatin organization
YDR082W	telomere organization
YDR096W	chromatin organization
YDR096W	histone modification
YDR098C	chromatin organization
YDR098C	histone modification
YDR110W	chromatin organization
YDR110W	chromosome segregation
YDR113C	chromosome segregation
YDR121W	chromatin binding
YDR121W	chromatin organization
YDR130C	chromosome segregation
YDR145W	chromatin binding
YDR145W	chromatin organization
YDR145W	histone modification
YDR155C	chromatin organization
YDR155C	histone modification
YDR167W	chromatin binding
YDR167W	chromatin organization
YDR167W	histone modification
YDR176W	chromatin organization
YDR176W	histone modification
YDR180W	chromosome segregation
YDR181C	chromatin organization
YDR190C	chromatin organization
YDR191W	chromatin organization
YDR191W	histone modification
YDR195W	chromatin binding
YDR201W	chromosome segregation
YDR207C	chromatin organization
YDR216W	chromatin organization
YDR217C	histone binding
YDR224C	chromatin organization
YDR225W	chromatin organization
YDR227W	chromatin binding
YDR227W	chromatin organization
YDR254W	chromosome segregation
YDR260C	chromosome segregation
YDR266C	chromatin organization
YDR266C	histone modification
YDR285W	chromosome segregation
YDR295C	chromatin binding
YDR295C	chromatin organization
YDR295C	histone modification
YDR303C	chromatin organization
YDR310C	chromatin organization
YDR318W	chromosome segregation
YDR320C-A	chromosome segregation
YDR325W	chromatin binding
YDR325W	chromosome segregation
YDR334W	chromatin organization
YDR356W	chromosome segregation
YDR359C	chromatin organization
YDR363W	chromatin organization
YDR363W	chromosome segregation
YDR363W-A	chromatin organization
YDR363W-A	histone modification
YDR369C	telomere organization
YDR374W-A	chromosome segregation
YDR386W	chromosome segregation
YDR392W	chromatin organization
YDR392W	histone modification
YDR397C	chromatin binding
YDR409W	chromosome segregation
YDR419W	chromosome segregation
YDR439W	chromatin organization
YDR439W	chromosome segregation
YDR440W	chromatin binding
YDR440W	histone binding
YDR440W	chromatin organization
YDR440W	histone modification
YDR448W	chromatin binding
YDR448W	chromatin organization
YDR448W	histone modification
YDR469W	chromatin organization
YDR469W	histone modification
YDR485C	histone binding
YDR485C	chromatin organization
YDR499W	telomere organization
YDR501W	chromatin binding
YDR545W	telomere organization
YEL009C	chromatin binding
YEL032W	chromatin binding
YEL032W	chromatin organization
YEL044W	chromatin organization
YEL044W	chromosome segregation
YEL056W	histone binding
YEL056W	chromatin organization
YEL056W	histone modification
YEL061C	chromosome segregation
YER016W	chromosome segregation
YER018C	chromosome segregation
YER030W	histone binding
YER030W	chromatin organization
YER051W	histone binding
YER051W	chromatin organization
YER051W	histone modification
YER063W	chromatin binding
YER088C	chromatin organization
YER092W	telomere organization
YER095W	telomere organization
YER106W	chromosome segregation
YER116C	telomere organization
YER120W	chromatin organization
YER125W	chromatin organization
YER133W	chromatin organization
YER133W	chromosome segregation
YER133W	histone modification
YER147C	chromosome segregation
YER148W	chromatin binding
YER159C	chromatin binding
YER161C	chromatin organization
YER164W	chromatin binding
YER164W	histone binding
YER164W	chromatin organization
YER164W	histone modification
YER165W	chromatin binding
YER169W	chromatin organization
YER169W	histone modification
YER174C	chromatin organization
YER174C	histone modification
YER177W	chromosome segregation
YER179W	chromosome segregation
YER190W	telomere organization
YFL008W	chromosome segregation
YFL013C	chromatin organization
YFL024C	chromatin organization
YFL024C	histone modification
YFL037W	chromosome segregation
YFL039C	chromatin organization
YFL039C	histone modification
YFR003C	chromosome segregation
YFR013W	chromatin binding
YFR013W	chromatin organization
YFR013W	chromosome segregation
YFR027W	chromatin binding
YFR027W	chromosome segregation
YFR027W	telomere organization
YFR028C	chromosome segregation
YFR031C	chromatin binding
YFR031C	chromosome segregation
YFR034C	chromatin organization
YFR036W	chromatin organization
YFR037C	chromatin organization
YFR046C	chromosome segregation
YGL003C	chromosome segregation
YGL014W	chromatin organization
YGL033W	chromosome segregation
YGL037C	chromatin organization
YGL048C	chromatin organization
YGL058W	chromatin organization
YGL058W	histone modification
YGL058W	telomere organization
YGL061C	chromosome segregation
YGL066W	chromatin organization
YGL066W	histone modification
YGL071W	chromosome segregation
YGL086W	chromosome segregation
YGL090W	chromatin binding
YGL092W	chromatin organization
YGL093W	chromosome segregation
YGL096W	chromatin binding
YGL112C	chromatin binding
YGL112C	chromatin organization
YGL112C	histone modification
YGL113W	chromatin binding
YGL116W	chromosome segregation
YGL127C	chromosome segregation
YGL131C	chromatin organization
YGL131C	histone modification
YGL133W	chromatin organization
YGL150C	chromatin organization
YGL150C	chromosome segregation
YGL150C	telomere organization
YGL163C	chromatin organization
YGL163C	telomere organization
YGL169W	telomere organization
YGL173C	chromatin binding
YGL175C	telomere organization
YGL190C	chromosome segregation
YGL194C	chromatin organization
YGL194C	histone modification
YGL207W	chromatin binding
YGL207W	histone binding
YGL207W	chromatin organization
YGL216W	chromosome segregation
YGL240W	chromatin organization
YGL244W	chromatin organization
YGL244W	histone modification
YGL249W	chromosome segregation
YGL251C	chromosome segregation
YGL252C	chromatin organization
YGR002C	chromatin organization
YGR002C	histone modification
YGR042W	telomere organization
YGR056W	chromatin organization
YGR063C	chromatin organization
YGR063C	chromosome segregation
YGR098C	chromosome segregation
YGR099W	telomere organization
YGR113W	chromosome segregation
YGR116W	chromatin binding
YGR116W	histone binding
YGR116W	chromatin organization
YGR116W	histone modification
YGR140W	chromosome segregation
YGR179C	chromosome segregation
YGR188C	chromosome segregation
YGR225W	chromosome segregation
YGR252W	histone binding
YGR252W	chromatin organization
YGR252W	histone modification
YGR262C	telomere organization
YGR270W	chromatin binding
YGR270W	histone binding
YGR270W	chromatin organization
YGR274C	chromatin binding
YGR275W	chromatin organization
YGR275W	chromosome segregation
YGR280C	telomere organization
YGR296W	telomere organization
YHL022C	chromatin binding
YHL025W	chromatin organization
YHR013C	chromatin organization
YHR013C	histone modification
YHR014W	chromosome segregation
YHR056C	chromatin organization
YHR061C	chromatin organization
YHR085W	chromatin binding
YHR090C	histone binding
YHR090C	chromatin organization
YHR090C	histone modification
YHR099W	chromatin organization
YHR099W	histone modification
YHR115C	chromosome segregation
YHR118C	chromatin organization
YHR119W	chromatin organization
YHR119W	histone modification
YHR119W	telomere organization
YHR127W	chromosome segregation
YHR129C	chromosome segregation
YHR153C	chromosome segregation
YHR164C	telomere organization
YHR167W	telomere organization
YHR191C	chromosome segregation
YHR197W	chromatin binding
YHR199C-A	chromosome segregation
YHR207C	chromatin organization
YHR207C	histone modification
YHR216W	chromatin binding
YIL009C-A	telomere organization
YIL026C	chromatin binding
YIL026C	chromosome segregation
YIL031W	chromosome segregation
YIL063C	chromatin organization
YIL072W	chromosome segregation
YIL073C	chromosome segregation
YIL076W	chromatin binding
YIL084C	chromatin organization
YIL084C	histone modification
YIL101C	chromatin organization
YIL101C	histone modification
YIL112W	chromatin organization
YIL112W	histone modification
YIL126W	histone binding
YIL126W	chromatin organization
YIL126W	chromosome segregation
YIL131C	chromatin binding
YIL131C	chromatin organization
YIL132C	chromosome segregation
YIL144W	chromosome segregation
YIL150C	chromatin organization
YIR010W	chromosome segregation
YIR011C	chromosome segregation
YIR018W	chromatin organization
YIR025W	chromosome segregation
YIR033W	chromatin organization
YJL013C	chromosome segregation
YJL019W	chromatin organization
YJL019W	chromosome segregation
YJL030W	chromosome segregation
YJL065C	chromatin organization
YJL074C	chromosome segregation
YJL076W	chromatin organization
YJL080C	chromatin organization
YJL080C	chromosome segregation
YJL081C	chromatin binding
YJL081C	histone binding
YJL081C	chromatin organization
YJL081C	histone modification
YJL115W	histone binding
YJL115W	chromatin organization
YJL115W	histone modification
YJL124C	chromatin binding
YJL127C	chromatin binding
YJL127C	chromatin organization
YJL127C	histone modification
YJL168C	chromatin organization
YJL168C	histone modification
YJL173C	telomere organization
YJL176C	histone binding
YJL176C	chromatin organization
YJL184W	chromatin binding
YJL184W	telomere organization
YJL194W	chromatin binding
YJL194W	chromatin organization
YJR009C	chromatin binding
YJR017C	chromatin organization
YJR017C	histone modification
YJR035W	chromatin organization
YJR053W	chromosome segregation
YJR060W	chromatin organization
YJR060W	chromosome segregation
YJR068W	chromosome segregation
YJR072C	chromosome segregation
YJR082C	chromatin organization
YJR082C	histone modification
YJR089W	chromosome segregation
YJR112W	chromosome segregation
YJR119C	chromatin organization
YJR119C	histone modification
YJR135C	chromosome segregation
YJR140C	chromatin binding
YJR140C	chromatin organization
YJR140C	histone modification
YKL005C	chromatin binding
YKL005C	histone binding
YKL018W	chromatin organization
YKL018W	histone modification
YKL018W	telomere organization
YKL020C	chromatin organization
YKL049C	chromosome segregation
YKL052C	chromosome segregation
YKL054C	telomere organization
YKL057C	chromatin organization
YKL062W	chromatin organization
YKL089W	chromosome segregation
YKL092C	chromosome segregation
YKL110C	chromatin binding
YKL112W	chromatin organization
YKL117W	telomere organization
YKL138C-A	chromosome segregation
YKL160W	chromatin organization
YKL193C	chromosome segregation
YKR008W	histone binding
YKR008W	chromatin organization
YKR010C	chromatin organization
YKR017C	chromatin organization
YKR017C	histone modification
YKR019C	chromatin organization
YKR029C	histone binding
YKR029C	chromatin organization
YKR029C	histone modification
YKR037C	chromosome segregation
YKR038C	chromatin binding
YKR038C	telomere organization
YKR042W	chromatin organization
YKR048C	histone binding
YKR048C	chromatin organization
YKR054C	chromosome segregation
YKR082W	chromatin organization
YKR083C	chromosome segregation
YKR088C	chromosome segregation
YKR095W	chromatin organization
YKR095W-A	chromatin binding
YKR095W-A	telomere organization
YKR101W	chromatin binding
YKR101W	chromatin organization
YLL002W	chromatin organization
YLL002W	histone modification
YLL004W	chromatin binding
YLL004W	chromatin organization
YLL022C	histone binding
YLL022C	chromatin organization
YLL022C	histone modification
YLR002C	chromatin binding
YLR010C	telomere organization
YLR015W	chromatin organization
YLR015W	histone modification
YLR015W	telomere organization
YLR033W	chromatin organization
YLR052W	chromatin organization
YLR052W	telomere organization
YLR055C	chromatin organization
YLR055C	histone modification
YLR085C	chromatin binding
YLR085C	chromatin organization
YLR086W	chromatin binding
YLR086W	chromosome segregation
YLR095C	chromatin binding
YLR095C	chromatin organization
YLR102C	chromatin organization
YLR103C	chromatin binding
YLR103C	chromatin organization
YLR113W	chromatin binding
YLR117C	chromatin binding
YLR127C	chromosome segregation
YLR141W	chromatin organization
YLR150W	telomere organization
YLR153C	chromatin organization
YLR153C	histone modification
YLR183C	chromatin binding
YLR223C	chromatin organization
YLR226W	chromatin organization
YLR226W	chromosome segregation
YLR226W	histone modification
YLR233C	telomere organization
YLR234W	chromosome segregation
YLR234W	telomere organization
YLR243W	chromosome segregation
YLR263W	chromatin binding
YLR263W	chromosome segregation
YLR272C	chromatin binding
YLR272C	chromatin organization
YLR272C	chromosome segregation
YLR274W	chromatin binding
YLR274W	chromatin organization
YLR285W	chromatin organization
YLR288C	chromatin organization
YLR288C	telomere organization
YLR293C	chromatin organization
YLR315W	chromosome segregation
YLR318W	telomere organization
YLR319C	chromatin organization
YLR320W	chromosome segregation
YLR321C	chromatin organization
YLR321C	chromosome segregation
YLR335W	chromatin organization
YLR357W	chromatin organization
YLR357W	chromosome segregation
YLR381W	chromosome segregation
YLR383W	chromosome segregation
YLR385C	chromatin organization
YLR394W	chromatin binding
YLR394W	chromosome segregation
YLR399C	chromatin binding
YLR399C	histone binding
YLR399C	chromatin organization
YLR418C	chromatin binding
YLR418C	chromatin organization
YLR418C	histone modification
YLR442C	chromatin binding
YLR442C	histone binding
YLR442C	chromatin organization
YLR449W	chromatin organization
YLR449W	histone modification
YLR453C	telomere organization
YLR455W	chromatin binding
YLR466W	telomere organization
YLR467W	telomere organization
YML015C	chromatin binding
YML032C	telomere organization
YML034W	chromosome segregation
YML036W	telomere organization
YML041C	chromatin binding
YML041C	chromatin organization
YML060W	telomere organization
YML061C	telomere organization
YML064C	chromosome segregation
YML065W	chromatin binding
YML065W	chromatin organization
YML069W	chromatin binding
YML069W	histone binding
YML069W	chromatin organization
YML074C	chromatin organization
YML085C	chromosome segregation
YML102W	histone binding
YML102W	chromatin organization
YML109W	chromatin organization
YML121W	chromatin organization
YML124C	chromosome segregation
YML127W	chromatin organization
YMR001C	chromosome segregation
YMR005W	chromatin binding
YMR022W	chromatin organization
YMR033W	chromatin organization
YMR037C	chromatin organization
YMR039C	chromatin binding
YMR044W	chromatin organization
YMR044W	chromosome segregation
YMR048W	chromosome segregation
YMR055C	chromosome segregation
YMR069W	chromatin organization
YMR069W	histone modification
YMR075W	chromatin organization
YMR075W	histone modification
YMR076C	chromosome segregation
YMR078C	chromosome segregation
YMR080C	chromatin organization
YMR091C	chromatin organization
YMR106C	chromatin organization
YMR106C	telomere organization
YMR117C	chromosome segregation
YMR127C	chromatin organization
YMR127C	histone modification
YMR168C	chromosome segregation
YMR179W	chromatin organization
YMR186W	telomere organization
YMR190C	chromosome segregation
YMR190C	telomere organization
YMR198W	chromosome segregation
YMR219W	chromatin organization
YMR223W	chromatin organization
YMR223W	histone modification
YMR231W	chromatin organization
YMR231W	histone modification
YMR235C	chromatin organization
YMR236W	chromatin binding
YMR236W	chromatin organization
YMR236W	histone modification
YMR239C	chromatin organization
YMR247C	chromatin organization
YMR263W	chromatin organization
YMR273C	chromatin organization
YMR284W	chromatin organization
YMR284W	telomere organization
YMR307W	chromatin organization
YMR311C	chromosome segregation
YNL021W	chromatin binding
YNL021W	chromatin organization
YNL021W	histone modification
YNL030W	chromatin organization
YNL030W	histone modification
YNL031C	chromatin organization
YNL031C	chromosome segregation
YNL059C	chromatin organization
YNL068C	chromatin binding
YNL068C	chromatin organization
YNL088W	chromatin organization
YNL097C	histone binding
YNL097C	chromatin organization
YNL107W	chromatin organization
YNL116W	chromosome segregation
YNL118C	chromatin binding
YNL135C	chromatin organization
YNL136W	chromatin organization
YNL136W	histone modification
YNL164C	chromosome segregation
YNL172W	chromosome segregation
YNL182C	chromatin binding
YNL186W	chromatin organization
YNL186W	histone modification
YNL206C	histone binding
YNL206C	chromatin organization
YNL216W	chromatin binding
YNL216W	chromatin organization
YNL216W	telomere organization
YNL246W	histone binding
YNL246W	chromatin organization
YNL246W	histone modification
YNL250W	telomere organization
YNL261W	chromatin organization
YNL262W	chromatin organization
YNL262W	chromosome segregation
YNL273W	chromosome segregation
YNL290W	chromosome segregation
YNL307C	chromosome segregation
YNL312W	telomere organization
YNL330C	chromatin organization
YNL330C	histone modification
YNL339C	telomere organization
YOL004W	chromatin organization
YOL004W	histone modification
YOL006C	chromatin organization
YOL006C	chromosome segregation
YOL012C	chromatin binding
YOL012C	chromatin organization
YOL017W	chromatin organization
YOL017W	chromosome segregation
YOL034W	chromosome segregation
YOL068C	chromatin organization
YOL068C	histone modification
YOL069W	chromosome segregation
YOL090W	chromatin organization
YOL094C	chromosome segregation
YOL104C	chromosome segregation
YOL145C	chromatin organization
YOL145C	histone modification
YOL148C	chromatin organization
YOL148C	histone modification
YOR014W	chromosome segregation
YOR023C	chromatin organization
YOR023C	histone modification
YOR025W	chromatin organization
YOR025W	histone modification
YOR026W	chromosome segregation
YOR033C	telomere organization
YOR038C	chromatin binding
YOR038C	chromatin organization
YOR058C	chromosome segregation
YOR064C	histone binding
YOR064C	chromatin organization
YOR064C	histone modification
YOR073W	chromosome segregation
YOR080W	chromatin organization
YOR123C	chromatin organization
YOR123C	histone modification
YOR141C	chromatin organization
YOR144C	chromatin binding
YOR144C	chromosome segregation
YOR144C	telomere organization
YOR156C	chromosome segregation
YOR178C	chromosome segregation
YOR189W	telomere organization
YOR191W	chromatin organization
YOR195W	chromosome segregation
YOR209C	chromatin organization
YOR213C	chromatin organization
YOR229W	chromatin organization
YOR230W	chromatin organization
YOR233W	chromosome segregation
YOR244W	chromatin organization
YOR244W	histone modification
YOR249C	chromatin organization
YOR250C	chromatin organization
YOR262W	chromosome segregation
YOR274W	chromatin organization
YOR290C	chromatin binding
YOR290C	histone binding
YOR290C	chromatin organization
YOR295W	chromatin organization
YOR304W	chromatin binding
YOR304W	chromatin organization
YOR341W	chromatin binding
YOR373W	chromosome segregation
YPL001W	chromatin binding
YPL001W	histone binding
YPL001W	chromatin organization
YPL001W	histone modification
YPL008W	chromosome segregation
YPL011C	chromatin binding
YPL015C	chromatin organization
YPL016W	chromatin organization
YPL017C	chromosome segregation
YPL018W	chromosome segregation
YPL024W	chromosome segregation
YPL047W	chromatin organization
YPL047W	histone modification
YPL055C	chromatin organization
YPL055C	histone modification
YPL075W	chromatin organization
YPL116W	chromatin organization
YPL116W	histone modification
YPL127C	chromatin organization
YPL128C	chromatin binding
YPL128C	chromatin organization
YPL128C	telomere organization
YPL129W	chromatin organization
YPL129W	histone modification
YPL137C	chromosome segregation
YPL138C	chromatin binding
YPL138C	histone binding
YPL138C	chromatin organization
YPL138C	histone modification
YPL139C	chromatin organization
YPL157W	telomere organization
YPL181W	histone binding
YPL181W	chromatin organization
YPL184C	chromatin organization
YPL200W	chromosome segregation
YPL204W	chromosome segregation
YPL209C	chromosome segregation
YPL233W	chromosome segregation
YPL235W	chromatin organization
YPL240C	telomere organization
YPL253C	chromosome segregation
YPL254W	chromatin organization
YPL254W	histone modification
YPL269W	chromosome segregation
YPL283C	telomere organization
YPR007C	chromatin binding
YPR007C	chromosome segregation
YPR018W	histone binding
YPR018W	chromatin organization
YPR023C	chromatin organization
YPR023C	histone modification
YPR031W	histone binding
YPR031W	chromatin organization
YPR031W	histone modification
YPR034W	chromatin organization
YPR046W	chromosome segregation
YPR052C	chromatin binding
YPR052C	chromatin organization
YPR068C	chromatin organization
YPR068C	histone modification
YPR119W	chromosome segregation
YPR133C	chromatin organization
YPR135W	chromatin binding
YPR135W	chromosome segregation
YPR141C	chromosome segregation
YPR161C	chromatin organization
YPR161C	histone modification
YPR162C	chromatin organization
YPR175W	chromatin organization
YPR179C	chromatin binding
YPR179C	chromatin organization
YPR179C	chromosome segregation
YPR179C	histone modification
YPR193C	chromatin organization
YPR193C	histone modification
YAL003W	cytoskeleton organization
YAL016W	cytoskeleton
YAL016W	microtubule organizing center
YAL016W	chromosome segregation
YAL020C	cytoskeleton organization
YAL024C	chromosome segregation
YAL029C	cytoskeleton
YAL029C	cytoskeletal protein binding
YAL031C	chromosome segregation
YAL034W-A	cytoskeleton
YAL034W-A	chromosome segregation
YAL041W	cytokinesis
YAL041W	cytoskeleton organization
YAL047C	cytoskeleton
YAL047C	microtubule organizing center
YAL047C	chromosome segregation
YAL047C	cytoskeleton organization
YAR014C	cytokinesis
YAR014C	cytoskeleton organization
YAR018C	chromosome segregation
YAR019C	cytoskeleton
YAR019C	microtubule organizing center
YAR019C	cytokinesis
YAR019C	cytoskeleton organization
YBL007C	cytoskeleton
YBL007C	cytoskeleton organization
YBL031W	cytoskeleton
YBL031W	cytoskeletal protein binding
YBL031W	chromosome segregation
YBL031W	cytoskeleton organization
YBL034C	cytoskeleton
YBL034C	microtubule organizing center
YBL034C	cytoskeleton organization
YBL047C	cytoskeleton
YBL047C	cytokinesis
YBL058W	chromosome segregation
YBL061C	cytoskeleton
YBL063W	cytoskeleton
YBL063W	microtubule organizing center
YBL063W	chromosome segregation
YBL063W	cytoskeleton organization
YBL079W	chromosome segregation
YBL097W	chromosome segregation
YBL105C	cytoskeleton
YBL105C	cytokinesis
YBL105C	cytoskeleton organization
YBR038W	cytokinesis
YBR059C	cytoskeleton organization
YBR073W	chromosome segregation
YBR087W	chromosome segregation
YBR088C	chromosome segregation
YBR098W	chromosome segregation
YBR107C	chromosome segregation
YBR108W	cytoskeleton
YBR108W	cytoskeleton organization
YBR109C	cytoskeleton
YBR109C	microtubule organizing center
YBR109C	cytoskeleton organization
YBR133C	cytoskeleton
YBR133C	microtubule organizing center
YBR148W	cytoskeleton
YBR156C	cytoskeleton
YBR156C	chromosome segregation
YBR156C	cytokinesis
YBR160W	cytoskeleton
YBR160W	microtubule organizing center
YBR160W	chromosome segregation
YBR160W	cytoskeleton organization
YBR170C	cytoskeleton organization
YBR210W	cytokinesis
YBR211C	cytoskeleton
YBR211C	microtubule organizing center
YBR211C	chromosome segregation
YBR233W-A	cytoskeletal protein binding
YBR233W-A	chromosome segregation
YBR233W-A	cytoskeleton organization
YBR234C	cytoskeleton
YBR234C	cytoskeleton organization
YBR245C	chromosome segregation
YBR260C	cytoskeleton
YCL014W	cytoskeleton
YCL014W	cytokinesis
YCL016C	chromosome segregation
YCL024W	cytoskeleton
YCL024W	cytoskeleton organization
YCL029C	cytoskeleton
YCL029C	microtubule organizing center
YCL029C	cytoskeletal protein binding
YCL029C	chromosome segregation
YCL029C	cytoskeleton organization
YCL034W	cytoskeleton
YCL034W	cytoskeleton organization
YCL061C	chromosome segregation
YCR002C	cytoskeleton
YCR002C	cytokinesis
YCR002C	cytoskeleton organization
YCR009C	cytoskeleton
YCR009C	cytoskeletal protein binding
YCR009C	cytoskeleton organization
YCR030C	cytoskeleton
YCR030C	cytoskeleton organization
YCR038C	cytokinesis
YCR047C	cytokinesis
YCR059C	cytoskeletal protein binding
YCR063W	cytokinesis
YCR065W	cytoskeleton organization
YCR077C	chromosome segregation
YCR086W	chromosome segregation
YCR088W	cytoskeleton
YCR088W	cytoskeletal protein binding
YCR088W	cytoskeleton organization
YDL003W	chromosome segregation
YDL028C	cytoskeleton
YDL028C	microtubule organizing center
YDL028C	chromosome segregation
YDL028C	cytoskeleton organization
YDL029W	cytoskeleton
YDL029W	cytoskeleton organization
YDL042C	chromosome segregation
YDL047W	cytoskeleton organization
YDL064W	chromosome segregation
YDL064W	cytoskeleton organization
YDL117W	cytoskeleton
YDL117W	cytokinesis
YDL126C	chromosome segregation
YDL126C	cytoskeleton organization
YDL127W	cytoskeleton organization
YDL134C	chromosome segregation
YDL134C	cytoskeleton organization
YDL135C	cytoskeleton organization
YDL139C	chromosome segregation
YDL146W	cytoskeleton
YDL151C	cytokinesis
YDL155W	cytoskeleton organization
YDL161W	cytoskeleton organization
YDL178W	cytoskeletal protein binding
YDL188C	chromosome segregation
YDL188C	cytoskeleton organization
YDL225W	cytoskeleton
YDL225W	cytokinesis
YDL225W	cytoskeleton organization
YDL226C	cytoskeleton
YDL226C	cytoskeletal protein binding
YDL226C	cytoskeleton organization
YDL239C	cytoskeleton
YDL239C	microtubule organizing center
YDR014W	chromosome segregation
YDR014W-A	chromosome segregation
YDR016C	cytoskeletal protein binding
YDR016C	chromosome segregation
YDR016C	cytoskeleton organization
YDR063W	cytoskeleton
YDR063W	cytoskeleton organization
YDR098C	cytoskeleton organization
YDR106W	cytoskeleton
YDR110W	chromosome segregation
YDR113C	cytoskeleton
YDR113C	chromosome segregation
YDR126W	cytoskeleton
YDR126W	cytoskeleton organization
YDR129C	cytoskeleton
YDR129C	cytoskeletal protein binding
YDR129C	cytoskeleton organization
YDR130C	cytoskeleton
YDR130C	microtubule organizing center
YDR130C	cytoskeletal protein binding
YDR130C	chromosome segregation
YDR130C	cytoskeleton organization
YDR150W	cytoskeletal protein binding
YDR150W	cytoskeleton organization
YDR168W	cytoskeleton organization
YDR171W	cytoskeleton
YDR171W	cytoskeleton organization
YDR180W	chromosome segregation
YDR184C	cytokinesis
YDR195W	cytokinesis
YDR195W	cytoskeleton organization
YDR201W	cytoskeletal protein binding
YDR201W	chromosome segregation
YDR201W	cytoskeleton organization
YDR218C	cytoskeleton
YDR241W	cytokinesis
YDR245W	cytokinesis
YDR254W	chromosome segregation
YDR260C	chromosome segregation
YDR285W	chromosome segregation
YDR309C	cytoskeleton organization
YDR318W	chromosome segregation
YDR320C-A	cytoskeletal protein binding
YDR320C-A	chromosome segregation
YDR320C-A	cytoskeleton organization
YDR325W	chromosome segregation
YDR328C	cytoskeleton organization
YDR356W	cytoskeleton
YDR356W	microtubule organizing center
YDR356W	chromosome segregation
YDR356W	cytoskeleton organization
YDR363W	chromosome segregation
YDR374W-A	chromosome segregation
YDR379W	cytoskeleton
YDR379W	cytoskeleton organization
YDR386W	chromosome segregation
YDR388W	cytoskeleton
YDR388W	cytoskeletal protein binding
YDR389W	cytoskeleton organization
YDR409W	cytoskeleton
YDR409W	chromosome segregation
YDR419W	chromosome segregation
YDR420W	cytokinesis
