cluster	ORF	gene_name
transcription and mRNA processing_GO_30_5_mut	YCR065W	HCM1
transcription and mRNA processing_GO_30_5_mut	YDL006W	PTC1
transcription and mRNA processing_GO_30_5_mut	YDL074C	BRE1
transcription and mRNA processing_GO_30_5_mut	YDL076C	RXT3
transcription and mRNA processing_GO_30_5_mut	YDL083C	RPS16B
transcription and mRNA processing_GO_30_5_mut	YDL136W	RPL35B
transcription and mRNA processing_GO_30_5_mut	YDR096W	GIS1
transcription and mRNA processing_GO_30_5_mut	YDR163W	CWC15
transcription and mRNA processing_GO_30_5_mut	YDR378C	LSM6
transcription and mRNA processing_GO_30_5_mut	YDR463W	STP1
transcription and mRNA processing_GO_30_5_mut	YER151C	UBP3
transcription and mRNA processing_GO_30_5_mut	YER177W	BMH1
transcription and mRNA processing_GO_30_5_mut	YFL001W	DEG1
transcription and mRNA processing_GO_30_5_mut	YGL232W	TAN1
transcription and mRNA processing_GO_30_5_mut	YGL237C	HAP2
transcription and mRNA processing_GO_30_5_mut	YGR118W	RPS23A
transcription and mRNA processing_GO_30_5_mut	YGR134W	CAF130
transcription and mRNA processing_GO_30_5_mut	YGR178C	PBP1
transcription and mRNA processing_GO_30_5_mut	YGR275W	RTT102
transcription and mRNA processing_GO_30_5_mut	YHL033C	RPL8A
transcription and mRNA processing_GO_30_5_mut	YJR119C	JHD2
transcription and mRNA processing_GO_30_5_mut	YKL074C	MUD2
transcription and mRNA processing_GO_30_5_mut	YKL204W	EAP1
transcription and mRNA processing_GO_30_5_mut	YKR095W	MLP1
transcription and mRNA processing_GO_30_5_mut	YLR113W	HOG1
transcription and mRNA processing_GO_30_5_mut	YMR070W	MOT3
transcription and mRNA processing_GO_30_5_mut	YMR143W	RPS16A
transcription and mRNA processing_GO_30_5_mut	YNL016W	PUB1
transcription and mRNA processing_GO_30_5_mut	YNL076W	MKS1
transcription and mRNA processing_GO_30_5_mut	YNL136W	EAF7
transcription and mRNA processing_GO_30_5_mut	YNL153C	GIM3
transcription and mRNA processing_GO_30_5_mut	YNL224C	SQS1
transcription and mRNA processing_GO_30_5_mut	YNL255C	GIS2
transcription and mRNA processing_GO_30_5_mut	YNL298W	CLA4
transcription and mRNA processing_GO_30_5_mut	YOL006C	TOP1
transcription and mRNA processing_GO_30_5_mut	YOL115W	PAP2
transcription and mRNA processing_GO_30_5_mut	YOR039W	CKB2
transcription and mRNA processing_GO_30_5_mut	YOR083W	WHI5
transcription and mRNA processing_GO_30_5_mut	YOR179C	SYC1
transcription and mRNA processing_GO_30_5_mut	YOR308C	SNU66
transcription and mRNA processing_GO_30_5_mut	YOR358W	HAP5
transcription and mRNA processing_GO_30_5_mut	YPL090C	RPS6A
transcription and mRNA processing_GO_30_5_mut	YPL157W	TGS1
transcription and mRNA processing_GO_30_5_mut	YPR052C	NHP6A
transcription and mRNA processing_GO_30_5_mut	YPR057W	BRR1
transcription and mRNA processing_GO_30_5_mut	YPR065W	ROX1
transcription and mRNA processing_GO_30_4_mut	YBL024W	NCL1
transcription and mRNA processing_GO_30_4_mut	YBL032W	HEK2
transcription and mRNA processing_GO_30_4_mut	YBR009C	HHF1
transcription and mRNA processing_GO_30_4_mut	YBR057C	MUM2
transcription and mRNA processing_GO_30_4_mut	YCL010C	SGF29
transcription and mRNA processing_GO_30_4_mut	YDL051W	LHP1
transcription and mRNA processing_GO_30_4_mut	YDL080C	THI3
transcription and mRNA processing_GO_30_4_mut	YDL170W	UGA3
transcription and mRNA processing_GO_30_4_mut	YDL175C	AIR2
transcription and mRNA processing_GO_30_4_mut	YDR005C	MAF1
transcription and mRNA processing_GO_30_4_mut	YDR073W	SNF11
transcription and mRNA processing_GO_30_4_mut	YDR155C	CPR1
transcription and mRNA processing_GO_30_4_mut	YDR183W	PLP1
transcription and mRNA processing_GO_30_4_mut	YDR217C	RAD9
transcription and mRNA processing_GO_30_4_mut	YDR451C	YHP1
transcription and mRNA processing_GO_30_4_mut	YER088C	DOT6
transcription and mRNA processing_GO_30_4_mut	YER111C	SWI4
transcription and mRNA processing_GO_30_4_mut	YGL035C	MIG1
transcription and mRNA processing_GO_30_4_mut	YGL078C	DBP3
transcription and mRNA processing_GO_30_4_mut	YGL133W	ITC1
transcription and mRNA processing_GO_30_4_mut	YGL173C	XRN1
transcription and mRNA processing_GO_30_4_mut	YGR072W	UPF3
transcription and mRNA processing_GO_30_4_mut	YGR200C	ELP2
transcription and mRNA processing_GO_30_4_mut	YHL009C	YAP3
transcription and mRNA processing_GO_30_4_mut	YHL020C	OPI1
transcription and mRNA processing_GO_30_4_mut	YHR187W	IKI1
transcription and mRNA processing_GO_30_4_mut	YIL036W	CST6
transcription and mRNA processing_GO_30_4_mut	YIR033W	MGA2
transcription and mRNA processing_GO_30_4_mut	YJL177W	RPL17B
transcription and mRNA processing_GO_30_4_mut	YJR084W	YJR084W
transcription and mRNA processing_GO_30_4_mut	YKL109W	HAP4
transcription and mRNA processing_GO_30_4_mut	YKL160W	ELF1
transcription and mRNA processing_GO_30_4_mut	YKR048C	NAP1
transcription and mRNA processing_GO_30_4_mut	YML029W	USA1
transcription and mRNA processing_GO_30_4_mut	YMR016C	SOK2
transcription and mRNA processing_GO_30_4_mut	YMR080C	NAM7
transcription and mRNA processing_GO_30_4_mut	YMR172W	HOT1
transcription and mRNA processing_GO_30_4_mut	YMR283C	RIT1
transcription and mRNA processing_GO_30_4_mut	YMR312W	ELP6
transcription and mRNA processing_GO_30_4_mut	YNL068C	FKH2
transcription and mRNA processing_GO_30_4_mut	YNL199C	GCR2
transcription and mRNA processing_GO_30_4_mut	YNL229C	URE2
transcription and mRNA processing_GO_30_4_mut	YNL253W	TEX1
transcription and mRNA processing_GO_30_4_mut	YNL278W	CAF120
transcription and mRNA processing_GO_30_4_mut	YOR001W	RRP6
transcription and mRNA processing_GO_30_4_mut	YOR113W	AZF1
transcription and mRNA processing_GO_30_4_mut	YOR304W	ISW2
transcription and mRNA processing_GO_30_4_mut	YOR344C	TYE7
transcription and mRNA processing_GO_30_4_mut	YPL086C	ELP3
transcription and mRNA processing_GO_30_4_mut	YPL101W	ELP4
transcription and mRNA processing_GO_30_4_mut	YPL119C	DBP1
transcription and mRNA processing_GO_30_4_mut	YPL184C	MRN1
transcription and mRNA processing_GO_30_4_mut	YPL212C	PUS1
transcription and mRNA processing_GO_30_4_mut	YPL248C	GAL4
transcription and mRNA processing_GO_30_4_mut	YPR030W	CSR2
transcription and mRNA processing_GO_30_3_mut	YAL013W	DEP1
transcription and mRNA processing_GO_30_3_mut	YAL020C	ATS1
transcription and mRNA processing_GO_30_3_mut	YBL008W	HIR1
transcription and mRNA processing_GO_30_3_mut	YBL051C	PIN4
transcription and mRNA processing_GO_30_3_mut	YBR083W	TEC1
transcription and mRNA processing_GO_30_3_mut	YBR095C	RXT2
transcription and mRNA processing_GO_30_3_mut	YBR238C	YBR238C
transcription and mRNA processing_GO_30_3_mut	YBR289W	SNF5
transcription and mRNA processing_GO_30_3_mut	YCL037C	SRO9
transcription and mRNA processing_GO_30_3_mut	YDL070W	BDF2
transcription and mRNA processing_GO_30_3_mut	YDR009W	GAL3
transcription and mRNA processing_GO_30_3_mut	YDR173C	ARG82
transcription and mRNA processing_GO_30_3_mut	YDR225W	HTA1
transcription and mRNA processing_GO_30_3_mut	YDR293C	SSD1
transcription and mRNA processing_GO_30_3_mut	YDR392W	SPT3
transcription and mRNA processing_GO_30_3_mut	YDR443C	SSN2
transcription and mRNA processing_GO_30_3_mut	YDR448W	ADA2
transcription and mRNA processing_GO_30_3_mut	YEL015W	EDC3
transcription and mRNA processing_GO_30_3_mut	YER032W	FIR1
transcription and mRNA processing_GO_30_3_mut	YER051W	JHD1
transcription and mRNA processing_GO_30_3_mut	YGL025C	PGD1
transcription and mRNA processing_GO_30_3_mut	YGL043W	DST1
transcription and mRNA processing_GO_30_3_mut	YGL058W	RAD6
transcription and mRNA processing_GO_30_3_mut	YGL244W	RTF1
transcription and mRNA processing_GO_30_3_mut	YGL252C	RTG2
transcription and mRNA processing_GO_30_3_mut	YGR056W	RSC1
transcription and mRNA processing_GO_30_3_mut	YGR129W	SYF2
transcription and mRNA processing_GO_30_3_mut	YGR252W	GCN5
transcription and mRNA processing_GO_30_3_mut	YGR270W	YTA7
transcription and mRNA processing_GO_30_3_mut	YHL025W	SNF6
transcription and mRNA processing_GO_30_3_mut	YHR006W	STP2
transcription and mRNA processing_GO_30_3_mut	YHR030C	SLT2
transcription and mRNA processing_GO_30_3_mut	YHR041C	SRB2
transcription and mRNA processing_GO_30_3_mut	YHR082C	KSP1
transcription and mRNA processing_GO_30_3_mut	YHR086W	NAM8
transcription and mRNA processing_GO_30_3_mut	YIL084C	SDS3
transcription and mRNA processing_GO_30_3_mut	YKL032C	IXR1
transcription and mRNA processing_GO_30_3_mut	YKL110C	KTI12
transcription and mRNA processing_GO_30_3_mut	YKR024C	DBP7
transcription and mRNA processing_GO_30_3_mut	YKR099W	BAS1
transcription and mRNA processing_GO_30_3_mut	YML017W	PSP2
transcription and mRNA processing_GO_30_3_mut	YML121W	GTR1
transcription and mRNA processing_GO_30_3_mut	YMR042W	ARG80
transcription and mRNA processing_GO_30_3_mut	YMR179W	SPT21
transcription and mRNA processing_GO_30_3_mut	YMR263W	SAP30
transcription and mRNA processing_GO_30_3_mut	YNL025C	SSN8
transcription and mRNA processing_GO_30_3_mut	YNL097C	PHO23
transcription and mRNA processing_GO_30_3_mut	YNL167C	SKO1
transcription and mRNA processing_GO_30_3_mut	YNL197C	WHI3
transcription and mRNA processing_GO_30_3_mut	YNL288W	CAF40
transcription and mRNA processing_GO_30_3_mut	YNL292W	PUS4
transcription and mRNA processing_GO_30_3_mut	YNR010W	CSE2
transcription and mRNA processing_GO_30_3_mut	YOL004W	SIN3
transcription and mRNA processing_GO_30_3_mut	YOL116W	MSN1
transcription and mRNA processing_GO_30_3_mut	YOR047C	STD1
transcription and mRNA processing_GO_30_3_mut	YOR064C	YNG1
transcription and mRNA processing_GO_30_3_mut	YOR243C	PUS7
transcription and mRNA processing_GO_30_3_mut	YPL177C	CUP9
transcription and mRNA processing_GO_30_3_mut	YPL254W	HFI1
transcription and mRNA processing_GO_30_3_mut	YPR070W	MED1
transcription and mRNA processing_GO_30_2_mut	YAL019W	FUN30
transcription and mRNA processing_GO_30_2_mut	YAL051W	OAF1
transcription and mRNA processing_GO_30_2_mut	YBR061C	TRM7
transcription and mRNA processing_GO_30_2_mut	YBR215W	HPC2
transcription and mRNA processing_GO_30_2_mut	YCR063W	BUD31
transcription and mRNA processing_GO_30_2_mut	YCR077C	PAT1
transcription and mRNA processing_GO_30_2_mut	YDL191W	RPL35A
transcription and mRNA processing_GO_30_2_mut	YDR083W	RRP8
transcription and mRNA processing_GO_30_2_mut	YDR146C	SWI5
transcription and mRNA processing_GO_30_2_mut	YDR156W	RPA14
transcription and mRNA processing_GO_30_2_mut	YDR159W	SAC3
transcription and mRNA processing_GO_30_2_mut	YDR174W	HMO1
transcription and mRNA processing_GO_30_2_mut	YDR207C	UME6
transcription and mRNA processing_GO_30_2_mut	YDR289C	RTT103
transcription and mRNA processing_GO_30_2_mut	YDR421W	ARO80
transcription and mRNA processing_GO_30_2_mut	YDR423C	CAD1
transcription and mRNA processing_GO_30_2_mut	YEL037C	RAD23
transcription and mRNA processing_GO_30_2_mut	YER072W	VTC1
transcription and mRNA processing_GO_30_2_mut	YER161C	SPT2
transcription and mRNA processing_GO_30_2_mut	YER162C	RAD4
transcription and mRNA processing_GO_30_2_mut	YER164W	CHD1
transcription and mRNA processing_GO_30_2_mut	YER174C	GRX4
transcription and mRNA processing_GO_30_2_mut	YFL049W	SWP82
transcription and mRNA processing_GO_30_2_mut	YGL014W	PUF4
transcription and mRNA processing_GO_30_2_mut	YGL019W	CKB1
transcription and mRNA processing_GO_30_2_mut	YGL066W	SGF73
transcription and mRNA processing_GO_30_2_mut	YGL115W	SNF4
transcription and mRNA processing_GO_30_2_mut	YGL127C	SOH1
transcription and mRNA processing_GO_30_2_mut	YGL211W	NCS6
transcription and mRNA processing_GO_30_2_mut	YGR081C	SLX9
transcription and mRNA processing_GO_30_2_mut	YGR122W	YGR122W
transcription and mRNA processing_GO_30_2_mut	YHL027W	RIM101
transcription and mRNA processing_GO_30_2_mut	YHR021C	RPS27B
transcription and mRNA processing_GO_30_2_mut	YHR111W	UBA4
transcription and mRNA processing_GO_30_2_mut	YHR167W	THP2
transcription and mRNA processing_GO_30_2_mut	YIL008W	URM1
transcription and mRNA processing_GO_30_2_mut	YIL035C	CKA1
transcription and mRNA processing_GO_30_2_mut	YIL038C	NOT3
transcription and mRNA processing_GO_30_2_mut	YIR018W	YAP5
transcription and mRNA processing_GO_30_2_mut	YJL124C	LSM1
transcription and mRNA processing_GO_30_2_mut	YJL136C	RPS21B
transcription and mRNA processing_GO_30_2_mut	YJL168C	SET2
transcription and mRNA processing_GO_30_2_mut	YJR094C	IME1
transcription and mRNA processing_GO_30_2_mut	YJR140C	HIR3
transcription and mRNA processing_GO_30_2_mut	YKL009W	MRT4
transcription and mRNA processing_GO_30_2_mut	YKL139W	CTK1
transcription and mRNA processing_GO_30_2_mut	YKR082W	NUP133
transcription and mRNA processing_GO_30_2_mut	YLL019C	KNS1
transcription and mRNA processing_GO_30_2_mut	YLR182W	SWI6
transcription and mRNA processing_GO_30_2_mut	YML062C	MFT1
transcription and mRNA processing_GO_30_2_mut	YML112W	CTK3
transcription and mRNA processing_GO_30_2_mut	YMR039C	SUB1
transcription and mRNA processing_GO_30_2_mut	YMR075W	RCO1
transcription and mRNA processing_GO_30_2_mut	YMR223W	UBP8
transcription and mRNA processing_GO_30_2_mut	YNL119W	NCS2
transcription and mRNA processing_GO_30_2_mut	YNL330C	RPD3
transcription and mRNA processing_GO_30_2_mut	YNR051C	BRE5
transcription and mRNA processing_GO_30_2_mut	YOL012C	HTZ1
transcription and mRNA processing_GO_30_2_mut	YOL093W	TRM10
transcription and mRNA processing_GO_30_2_mut	YOR006C	TSR3
transcription and mRNA processing_GO_30_2_mut	YOR038C	HIR2
transcription and mRNA processing_GO_30_2_mut	YOR061W	CKA2
transcription and mRNA processing_GO_30_2_mut	YOR123C	LEO1
transcription and mRNA processing_GO_30_2_mut	YPL047W	SGF11
transcription and mRNA processing_GO_30_2_mut	YPL089C	RLM1
transcription and mRNA processing_GO_30_2_mut	YPL116W	HOS3
transcription and mRNA processing_GO_30_2_mut	YPR023C	EAF3
transcription and mRNA processing_GO_30_2_mut	YPR045C	THP3
transcription and mRNA processing_GO_30_1_mut	YAL021C	CCR4
transcription and mRNA processing_GO_30_1_mut	YBR022W	POA1
transcription and mRNA processing_GO_30_1_mut	YBR034C	HMT1
transcription and mRNA processing_GO_30_1_mut	YBR119W	MUD1
transcription and mRNA processing_GO_30_1_mut	YBR181C	RPS6B
transcription and mRNA processing_GO_30_1_mut	YBR245C	ISW1
transcription and mRNA processing_GO_30_1_mut	YCL011C	GBP2
transcription and mRNA processing_GO_30_1_mut	YCR031C	RPS14A
transcription and mRNA processing_GO_30_1_mut	YDL020C	RPN4
transcription and mRNA processing_GO_30_1_mut	YDL033C	SLM3
transcription and mRNA processing_GO_30_1_mut	YDL056W	MBP1
transcription and mRNA processing_GO_30_1_mut	YDL185W	VMA1
transcription and mRNA processing_GO_30_1_mut	YDR025W	RPS11A
transcription and mRNA processing_GO_30_1_mut	YDR120C	TRM1
transcription and mRNA processing_GO_30_1_mut	YDR310C	SUM1
transcription and mRNA processing_GO_30_1_mut	YDR482C	CWC21
transcription and mRNA processing_GO_30_1_mut	YDR496C	PUF6
transcription and mRNA processing_GO_30_1_mut	YDR505C	PSP1
transcription and mRNA processing_GO_30_1_mut	YDR512C	EMI1
transcription and mRNA processing_GO_30_1_mut	YER068W	MOT2
transcription and mRNA processing_GO_30_1_mut	YER139C	RTR1
transcription and mRNA processing_GO_30_1_mut	YER155C	BEM2
transcription and mRNA processing_GO_30_1_mut	YFL031W	HAC1
transcription and mRNA processing_GO_30_1_mut	YGL029W	CGR1
transcription and mRNA processing_GO_30_1_mut	YGL049C	TIF4632
transcription and mRNA processing_GO_30_1_mut	YGL131C	SNT2
transcription and mRNA processing_GO_30_1_mut	YGL151W	NUT1
transcription and mRNA processing_GO_30_1_mut	YGL174W	BUD13
transcription and mRNA processing_GO_30_1_mut	YGR054W	YGR054W
transcription and mRNA processing_GO_30_1_mut	YGR214W	RPS0A
transcription and mRNA processing_GO_30_1_mut	YHR034C	PIH1
transcription and mRNA processing_GO_30_1_mut	YHR066W	SSF1
transcription and mRNA processing_GO_30_1_mut	YHR081W	LRP1
transcription and mRNA processing_GO_30_1_mut	YHR178W	STB5
transcription and mRNA processing_GO_30_1_mut	YHR206W	SKN7
transcription and mRNA processing_GO_30_1_mut	YIL119C	RPI1
transcription and mRNA processing_GO_30_1_mut	YIL131C	FKH1
transcription and mRNA processing_GO_30_1_mut	YIL153W	RRD1
transcription and mRNA processing_GO_30_1_mut	YIR005W	IST3
transcription and mRNA processing_GO_30_1_mut	YIR023W	DAL81
transcription and mRNA processing_GO_30_1_mut	YJL098W	SAP185
transcription and mRNA processing_GO_30_1_mut	YJL103C	GSM1
transcription and mRNA processing_GO_30_1_mut	YJL115W	ASF1
transcription and mRNA processing_GO_30_1_mut	YJL140W	RPB4
transcription and mRNA processing_GO_30_1_mut	YJL148W	RPA34
transcription and mRNA processing_GO_30_1_mut	YJL176C	SWI3
transcription and mRNA processing_GO_30_1_mut	YJR060W	CBF1
transcription and mRNA processing_GO_30_1_mut	YJR066W	TOR1
transcription and mRNA processing_GO_30_1_mut	YKL005C	BYE1
transcription and mRNA processing_GO_30_1_mut	YKL020C	SPT23
transcription and mRNA processing_GO_30_1_mut	YKL149C	DBR1
transcription and mRNA processing_GO_30_1_mut	YKL185W	ASH1
transcription and mRNA processing_GO_30_1_mut	YKL208W	CBT1
transcription and mRNA processing_GO_30_1_mut	YKR028W	SAP190
transcription and mRNA processing_GO_30_1_mut	YLL002W	RTT109
transcription and mRNA processing_GO_30_1_mut	YLL045C	RPL8B
transcription and mRNA processing_GO_30_1_mut	YLR055C	SPT8
transcription and mRNA processing_GO_30_1_mut	YLR131C	ACE2
transcription and mRNA processing_GO_30_1_mut	YLR401C	DUS3
transcription and mRNA processing_GO_30_1_mut	YLR418C	CDC73
transcription and mRNA processing_GO_30_1_mut	YLR435W	TSR2
transcription and mRNA processing_GO_30_1_mut	YML007W	YAP1
transcription and mRNA processing_GO_30_1_mut	YML051W	GAL80
transcription and mRNA processing_GO_30_1_mut	YML063W	RPS1B
transcription and mRNA processing_GO_30_1_mut	YML094W	GIM5
transcription and mRNA processing_GO_30_1_mut	YML117W	NAB6
transcription and mRNA processing_GO_30_1_mut	YMR205C	PFK2
transcription and mRNA processing_GO_30_1_mut	YMR216C	SKY1
transcription and mRNA processing_GO_30_1_mut	YMR280C	CAT8
transcription and mRNA processing_GO_30_1_mut	YMR285C	NGL2
transcription and mRNA processing_GO_30_1_mut	YNL021W	HDA1
transcription and mRNA processing_GO_30_1_mut	YNL027W	CRZ1
transcription and mRNA processing_GO_30_1_mut	YNL147W	LSM7
transcription and mRNA processing_GO_30_1_mut	YNL206C	RTT106
transcription and mRNA processing_GO_30_1_mut	YNL227C	JJJ1
transcription and mRNA processing_GO_30_1_mut	YNL236W	SIN4
transcription and mRNA processing_GO_30_1_mut	YNL299W	TRF5
transcription and mRNA processing_GO_30_1_mut	YNL309W	STB1
transcription and mRNA processing_GO_30_1_mut	YNR004W	SWM2
transcription and mRNA processing_GO_30_1_mut	YOL001W	PHO80
transcription and mRNA processing_GO_30_1_mut	YOL041C	NOP12
transcription and mRNA processing_GO_30_1_mut	YOL067C	RTG1
transcription and mRNA processing_GO_30_1_mut	YOL080C	REX4
transcription and mRNA processing_GO_30_1_mut	YOL108C	INO4
transcription and mRNA processing_GO_30_1_mut	YOR027W	STI1
transcription and mRNA processing_GO_30_1_mut	YOR078W	BUD21
transcription and mRNA processing_GO_30_1_mut	YOR140W	SFL1
transcription and mRNA processing_GO_30_1_mut	YOR298C-A	MBF1
transcription and mRNA processing_GO_30_1_mut	YPL139C	UME1
transcription and mRNA processing_GO_30_1_mut	YPL181W	CTI6
transcription and mRNA processing_GO_30_1_mut	YPL213W	LEA1
transcription and mRNA processing_GO_30_1_mut	YPL226W	NEW1
transcription and mRNA processing_GO_30_1_mut	YPR009W	SUT2
transcription and mRNA processing_GO_30_1_mut	YPR068C	HOS1
transcription and mRNA processing_GO_30_1_mut	YPR129W	SCD6
transcription and mRNA processing_GO_30_1_mut	YPR134W	MSS18
transcription_GO_15_8_all	YBR034C	HMT1
transcription_GO_15_8_all	YBR289W	SNF5
transcription_GO_15_8_all	YDL056W	MBP1
transcription_GO_15_8_all	YDR005C	MAF1
transcription_GO_15_8_all	YDR073W	SNF11
transcription_GO_15_8_all	YDR421W	ARO80
transcription_GO_15_8_all	YDR463W	STP1
transcription_GO_15_8_all	YFL049W	SWP82
transcription_GO_15_8_all	YHL025W	SNF6
transcription_GO_15_8_all	YHR006W	STP2
transcription_GO_15_8_all	YHR178W	STB5
transcription_GO_15_8_all	YIL036W	CST6
transcription_GO_15_8_all	YIL131C	FKH1
transcription_GO_15_8_all	YJL176C	SWI3
transcription_GO_15_8_all	YML121W	GTR1
transcription_GO_15_8_all	YNL068C	FKH2
transcription_GO_15_7_all	YDL170W	UGA3
transcription_GO_15_7_all	YDR009W	GAL3
transcription_GO_15_7_all	YDR451C	YHP1
transcription_GO_15_7_all	YER051W	JHD1
transcription_GO_15_7_all	YER068W	MOT2
transcription_GO_15_7_all	YER162C	RAD4
transcription_GO_15_7_all	YER174C	GRX4
transcription_GO_15_7_all	YGL131C	SNT2
transcription_GO_15_7_all	YGR275W	RTT102
transcription_GO_15_7_all	YKL005C	BYE1
transcription_GO_15_7_all	YKL185W	ASH1
transcription_GO_15_7_all	YLL019C	KNS1
transcription_GO_15_7_all	YMR042W	ARG80
transcription_GO_15_7_all	YMR172W	HOT1
transcription_GO_15_7_all	YOR083W	WHI5
transcription_GO_15_7_all	YOR344C	TYE7
transcription_GO_15_7_all	YPL116W	HOS3
transcription_GO_15_7_all	YPL177C	CUP9
transcription_GO_15_7_all	YPL248C	GAL4
transcription_GO_15_7_all	YPR009W	SUT2
transcription_GO_15_6_all	YBL008W	HIR1
transcription_GO_15_6_all	YBR215W	HPC2
transcription_GO_15_6_all	YEL037C	RAD23
transcription_GO_15_6_all	YER088C	DOT6
transcription_GO_15_6_all	YGL066W	SGF73
transcription_GO_15_6_all	YGL133W	ITC1
transcription_GO_15_6_all	YGR134W	CAF130
transcription_GO_15_6_all	YHL009C	YAP3
transcription_GO_15_6_all	YIL038C	NOT3
transcription_GO_15_6_all	YIL119C	RPI1
transcription_GO_15_6_all	YJR140C	HIR3
transcription_GO_15_6_all	YLR131C	ACE2
transcription_GO_15_6_all	YLR182W	SWI6
transcription_GO_15_6_all	YML051W	GAL80
transcription_GO_15_6_all	YMR280C	CAT8
transcription_GO_15_6_all	YOR038C	HIR2
transcription_GO_15_6_all	YOR298C-A	MBF1
transcription_GO_15_6_all	YOR304W	ISW2
transcription_GO_15_6_all	YPL047W	SGF11
transcription_GO_15_6_all	YPR052C	NHP6A
transcription_GO_15_6_all	YPR068C	HOS1
transcription_GO_15_5_all	YAL021C	CCR4
transcription_GO_15_5_all	YDR096W	GIS1
transcription_GO_15_5_all	YDR156W	RPA14
transcription_GO_15_5_all	YDR174W	HMO1
transcription_GO_15_5_all	YDR423C	CAD1
transcription_GO_15_5_all	YGL019W	CKB1
transcription_GO_15_5_all	YGL115W	SNF4
transcription_GO_15_5_all	YHR206W	SKN7
transcription_GO_15_5_all	YIL035C	CKA1
transcription_GO_15_5_all	YIR023W	DAL81
transcription_GO_15_5_all	YJL103C	GSM1
transcription_GO_15_5_all	YJL148W	RPA34
transcription_GO_15_5_all	YLR113W	HOG1
transcription_GO_15_5_all	YML007W	YAP1
transcription_GO_15_5_all	YMR039C	SUB1
transcription_GO_15_5_all	YMR070W	MOT3
transcription_GO_15_5_all	YNL027W	CRZ1
transcription_GO_15_5_all	YOL006C	TOP1
transcription_GO_15_5_all	YOR039W	CKB2
transcription_GO_15_5_all	YOR061W	CKA2
transcription_GO_15_5_all	YOR064C	YNG1
transcription_GO_15_5_all	YPR065W	ROX1
transcription_GO_15_4_all	YCR065W	HCM1
transcription_GO_15_4_all	YDL076C	RXT3
transcription_GO_15_4_all	YDR183W	PLP1
transcription_GO_15_4_all	YDR310C	SUM1
transcription_GO_15_4_all	YGL173C	XRN1
transcription_GO_15_4_all	YGR122W	YGR122W
transcription_GO_15_4_all	YHL020C	OPI1
transcription_GO_15_4_all	YHL027W	RIM101
transcription_GO_15_4_all	YIL153W	RRD1
transcription_GO_15_4_all	YIR033W	MGA2
transcription_GO_15_4_all	YJR060W	CBF1
transcription_GO_15_4_all	YJR119C	JHD2
transcription_GO_15_4_all	YML094W	GIM5
transcription_GO_15_4_all	YNL021W	HDA1
transcription_GO_15_4_all	YNL153C	GIM3
transcription_GO_15_4_all	YNL229C	URE2
transcription_GO_15_4_all	YNL236W	SIN4
transcription_GO_15_4_all	YNL309W	STB1
transcription_GO_15_4_all	YOL116W	MSN1
transcription_GO_15_4_all	YOR113W	AZF1
transcription_GO_15_4_all	YPL254W	HFI1
transcription_GO_15_4_all	YPR030W	CSR2
transcription_GO_15_3_all	YAL019W	FUN30
transcription_GO_15_3_all	YBR009C	HHF1
transcription_GO_15_3_all	YBR245C	ISW1
transcription_GO_15_3_all	YCL010C	SGF29
transcription_GO_15_3_all	YDL020C	RPN4
transcription_GO_15_3_all	YDL070W	BDF2
transcription_GO_15_3_all	YDR146C	SWI5
transcription_GO_15_3_all	YDR217C	RAD9
transcription_GO_15_3_all	YDR225W	HTA1
transcription_GO_15_3_all	YDR443C	SSN2
transcription_GO_15_3_all	YER164W	CHD1
transcription_GO_15_3_all	YER177W	BMH1
transcription_GO_15_3_all	YGL043W	DST1
transcription_GO_15_3_all	YGL151W	NUT1
transcription_GO_15_3_all	YGR270W	YTA7
transcription_GO_15_3_all	YJR094C	IME1
transcription_GO_15_3_all	YML112W	CTK3
transcription_GO_15_3_all	YMR016C	SOK2
transcription_GO_15_3_all	YMR179W	SPT21
transcription_GO_15_3_all	YNL025C	SSN8
transcription_GO_15_3_all	YNL167C	SKO1
transcription_GO_15_3_all	YNL206C	RTT106
transcription_GO_15_3_all	YNL288W	CAF40
transcription_GO_15_3_all	YNR010W	CSE2
transcription_GO_15_3_all	YOR140W	SFL1
transcription_GO_15_3_all	YPR070W	MED1
transcription_GO_15_2_all	YAL051W	OAF1
transcription_GO_15_2_all	YBL021C	HAP3
transcription_GO_15_2_all	YBL103C	RTG3
transcription_GO_15_2_all	YBR083W	TEC1
transcription_GO_15_2_all	YDL080C	THI3
transcription_GO_15_2_all	YDR512C	EMI1
transcription_GO_15_2_all	YFL031W	HAC1
transcription_GO_15_2_all	YGL035C	MIG1
transcription_GO_15_2_all	YGL237C	HAP2
transcription_GO_15_2_all	YGL252C	RTG2
transcription_GO_15_2_all	YHR167W	THP2
transcription_GO_15_2_all	YIR018W	YAP5
transcription_GO_15_2_all	YJL140W	RPB4
transcription_GO_15_2_all	YJR066W	TOR1
transcription_GO_15_2_all	YKL020C	SPT23
transcription_GO_15_2_all	YKL109W	HAP4
transcription_GO_15_2_all	YKR048C	NAP1
transcription_GO_15_2_all	YKR082W	NUP133
transcription_GO_15_2_all	YKR095W	MLP1
transcription_GO_15_2_all	YKR099W	BAS1
transcription_GO_15_2_all	YML062C	MFT1
transcription_GO_15_2_all	YNL076W	MKS1
transcription_GO_15_2_all	YOL001W	PHO80
transcription_GO_15_2_all	YOL067C	RTG1
