cluster	ORF	gene_name
carbohydrate metabolic process	YER129W	SAK1
carbohydrate metabolic process	YER177W	BMH1
carbohydrate metabolic process	YFR053C	HXK1
carbohydrate metabolic process	YGL027C	CWH41
carbohydrate metabolic process	YGL084C	GUP1
carbohydrate metabolic process	YGL115W	SNF4
carbohydrate metabolic process	YGL227W	VID30
carbohydrate metabolic process	YGL253W	HXK2
carbohydrate metabolic process	YHL025W	SNF6
carbohydrate metabolic process	YHR079C	IRE1
carbohydrate metabolic process	YHR142W	CHS7
carbohydrate metabolic process	YJL099W	CHS6
carbohydrate metabolic process	YJL176C	SWI3
carbohydrate metabolic process	YJR060W	CBF1
carbohydrate metabolic process	YJR075W	HOC1
carbohydrate metabolic process	YKL048C	ELM1
carbohydrate metabolic process	YLR044C	PDC1
carbohydrate metabolic process	YML028W	TSA1
carbohydrate metabolic process	YML051W	GAL80
carbohydrate metabolic process	YML100W	TSL1
carbohydrate metabolic process	YMR205C	PFK2
carbohydrate metabolic process	YMR280C	CAT8
carbohydrate metabolic process	YNL027W	CRZ1
carbohydrate metabolic process	YNL199C	GCR2
carbohydrate metabolic process	YNR032W	PPG1
carbohydrate metabolic process	YOL032W	OPI10
carbohydrate metabolic process	YOL045W	PSK2
carbohydrate metabolic process	YOL116W	MSN1
carbohydrate metabolic process	YOR047C	STD1
carbohydrate metabolic process	YOR178C	GAC1
carbohydrate metabolic process	YOR344C	TYE7
carbohydrate metabolic process	YPL180W	TCO89
carbohydrate metabolic process	YPL248C	GAL4
histone modification	YAL013W	DEP1
histone modification	YAR003W	SWD1
histone modification	YBL052C	SAS3
histone modification	YBL088C	TEL1
histone modification	YBR009C	HHF1
histone modification	YBR103W	SIF2
histone modification	YBR175W	SWD3
histone modification	YCL010C	SGF29
histone modification	YCR033W	SNT1
histone modification	YCR082W	AHC2
histone modification	YDL074C	BRE1
histone modification	YDL091C	UBX3
histone modification	YDR096W	GIS1
histone modification	YDR155C	CPR1
histone modification	YDR176W	NGG1
histone modification	YDR191W	HST4
histone modification	YDR266C	HEL2
histone modification	YDR363W-A	SEM1
histone modification	YDR392W	SPT3
histone modification	YDR440W	DOT1
histone modification	YDR448W	ADA2
histone modification	YDR469W	SDC1
histone modification	YEL056W	HAT2
histone modification	YER051W	JHD1
histone modification	YER164W	CHD1
histone modification	YER174C	GRX4
histone modification	YGL058W	RAD6
histone modification	YGL066W	SGF73
histone modification	YGL131C	SNT2
histone modification	YGL194C	HOS2
histone modification	YGL244W	RTF1
histone modification	YGR252W	GCN5
histone modification	YHR207C	SET5
histone modification	YIL084C	SDS3
histone modification	YIL112W	HOS4
histone modification	YJL115W	ASF1
histone modification	YJL168C	SET2
histone modification	YJR082C	EAF6
histone modification	YJR119C	JHD2
histone modification	YJR140C	HIR3
histone modification	YKR029C	SET3
histone modification	YLL002W	RTT109
histone modification	YLR015W	BRE2
histone modification	YLR055C	SPT8
histone modification	YLR418C	CDC73
histone modification	YMR075W	RCO1
histone modification	YMR127C	SAS2
histone modification	YMR223W	UBP8
histone modification	YNL021W	HDA1
histone modification	YNL030W	HHF2
histone modification	YNL136W	EAF7
histone modification	YNL246W	VPS75
histone modification	YNL330C	RPD3
histone modification	YOL004W	SIN3
histone modification	YOL068C	HST1
histone modification	YOR023C	AHC1
histone modification	YOR025W	HST3
histone modification	YOR064C	YNG1
histone modification	YOR123C	LEO1
histone modification	YPL001W	HAT1
histone modification	YPL047W	SGF11
histone modification	YPL055C	LGE1
histone modification	YPL116W	HOS3
histone modification	YPL138C	SPP1
histone modification	YPL254W	HFI1
histone modification	YPR023C	EAF3
histone modification	YPR031W	NTO1
histone modification	YPR068C	HOS1
regulation of DNA metabolic process	YAL013W	DEP1
regulation of DNA metabolic process	YAL021C	CCR4
regulation of DNA metabolic process	YAL027W	SAW1
regulation of DNA metabolic process	YBR098W	MMS4
regulation of DNA metabolic process	YBR274W	CHK1
regulation of DNA metabolic process	YCL061C	MRC1
regulation of DNA metabolic process	YCR028C-A	RIM1
regulation of DNA metabolic process	YDL020C	RPN4
regulation of DNA metabolic process	YDL059C	RAD59
regulation of DNA metabolic process	YDL074C	BRE1
regulation of DNA metabolic process	YDR069C	DOA4
regulation of DNA metabolic process	YDR075W	PPH3
regulation of DNA metabolic process	YDR097C	MSH6
regulation of DNA metabolic process	YDR310C	SUM1
regulation of DNA metabolic process	YDR318W	MCM21
regulation of DNA metabolic process	YER164W	CHD1
regulation of DNA metabolic process	YGL163C	RAD54
regulation of DNA metabolic process	YGL244W	RTF1
regulation of DNA metabolic process	YGR109C	CLB6
regulation of DNA metabolic process	YHR031C	RRM3
regulation of DNA metabolic process	YHR154W	RTT107
regulation of DNA metabolic process	YIL131C	FKH1
regulation of DNA metabolic process	YIR002C	MPH1
regulation of DNA metabolic process	YJL092W	SRS2
regulation of DNA metabolic process	YJL168C	SET2
regulation of DNA metabolic process	YLL002W	RTT109
regulation of DNA metabolic process	YLR113W	HOG1
regulation of DNA metabolic process	YLR135W	SLX4
regulation of DNA metabolic process	YLR182W	SWI6
regulation of DNA metabolic process	YLR418C	CDC73
regulation of DNA metabolic process	YMR048W	CSM3
regulation of DNA metabolic process	YMR075W	RCO1
regulation of DNA metabolic process	YMR190C	SGS1
regulation of DNA metabolic process	YNL068C	FKH2
regulation of DNA metabolic process	YNL201C	PSY2
regulation of DNA metabolic process	YNL218W	MGS1
regulation of DNA metabolic process	YNL273W	TOF1
regulation of DNA metabolic process	YNL330C	RPD3
regulation of DNA metabolic process	YOL004W	SIN3
regulation of DNA metabolic process	YOL006C	TOP1
regulation of DNA metabolic process	YOL068C	HST1
regulation of DNA metabolic process	YOL090W	MSH2
regulation of DNA metabolic process	YOL115W	PAP2
regulation of DNA metabolic process	YOR080W	DIA2
regulation of DNA metabolic process	YOR123C	LEO1
regulation of DNA metabolic process	YOR144C	ELG1
regulation of DNA metabolic process	YOR191W	ULS1
regulation of DNA metabolic process	YPL127C	HHO1
regulation of DNA metabolic process	YPL157W	TGS1
regulation of DNA metabolic process	YPL181W	CTI6
regulation of DNA metabolic process	YPR023C	EAF3
regulation of DNA metabolic process	YPR120C	CLB5
response to heat	YAL013W	DEP1
response to heat	YAR002W	NUP60
response to heat	YBR082C	UBC4
response to heat	YBR126C	TPS1
response to heat	YCL032W	STE50
response to heat	YDL088C	ASM4
response to heat	YDL100C	GET3
response to heat	YDR059C	UBC5
response to heat	YDR074W	TPS2
response to heat	YDR162C	NBP2
response to heat	YDR192C	NUP42
response to heat	YER111C	SWI4
response to heat	YFL033C	RIM15
response to heat	YGR086C	PIL1
response to heat	YHL028W	WSC4
response to heat	YIL084C	SDS3
response to heat	YJL128C	PBS2
response to heat	YJL140W	RPB4
response to heat	YJR032W	CPR7
response to heat	YJR066W	TOR1
response to heat	YKL068W	NUP100
response to heat	YKR082W	NUP133
response to heat	YLR113W	HOG1
response to heat	YLR182W	SWI6
response to heat	YML007W	YAP1
response to heat	YML103C	NUP188
response to heat	YMR186W	HSC82
response to heat	YMR263W	SAP30
response to heat	YNL097C	PHO23
response to heat	YNL307C	MCK1
response to heat	YOL004W	SIN3
response to heat	YOL116W	MSN1
response to heat	YOR008C	SLG1
response to heat	YOR043W	WHI2
response to heat	YOR178C	GAC1
DNA repair	YAL019W	FUN30
DNA repair	YAL027W	SAW1
DNA repair	YAR002W	NUP60
DNA repair	YBL088C	TEL1
DNA repair	YBR010W	HHT1
DNA repair	YBR073W	RDH54
DNA repair	YBR098W	MMS4
DNA repair	YBR114W	RAD16
DNA repair	YBR223C	TDP1
DNA repair	YBR272C	HSM3
DNA repair	YBR275C	RIF1
DNA repair	YBR278W	DPB3
DNA repair	YBR289W	SNF5
DNA repair	YCL061C	MRC1
DNA repair	YCR014C	POL4
DNA repair	YCR066W	RAD18
DNA repair	YDL002C	NHP10
DNA repair	YDL020C	RPN4
DNA repair	YDL059C	RAD59
DNA repair	YDL074C	BRE1
DNA repair	YDR004W	RAD57
DNA repair	YDR075W	PPH3
DNA repair	YDR076W	RAD55
DNA repair	YDR092W	UBC13
DNA repair	YDR097C	MSH6
DNA repair	YDR121W	DPB4
DNA repair	YDR159W	SAC3
DNA repair	YDR217C	RAD9
DNA repair	YDR225W	HTA1
DNA repair	YDR359C	EAF1
DNA repair	YDR363W	ESC2
DNA repair	YDR369C	XRS2
DNA repair	YDR386W	MUS81
DNA repair	YDR440W	DOT1
DNA repair	YER162C	RAD4
DNA repair	YER173W	RAD24
DNA repair	YGL058W	RAD6
DNA repair	YGL087C	MMS2
DNA repair	YGL090W	LIF1
DNA repair	YGL127C	SOH1
DNA repair	YGL163C	RAD54
DNA repair	YGL175C	SAE2
DNA repair	YGL244W	RTF1
DNA repair	YGR056W	RSC1
DNA repair	YHL025W	SNF6
DNA repair	YHR134W	WSS1
DNA repair	YHR154W	RTT107
DNA repair	YIL139C	REV7
DNA repair	YIL153W	RRD1
DNA repair	YIR002C	MPH1
DNA repair	YJL092W	SRS2
DNA repair	YJR035W	RAD26
DNA repair	YJR043C	POL32
DNA repair	YJR052W	RAD7
DNA repair	YJR082C	EAF6
DNA repair	YKL025C	PAN3
DNA repair	YKL032C	IXR1
DNA repair	YKL113C	RAD27
DNA repair	YKL213C	DOA1
DNA repair	YKR082W	NUP133
DNA repair	YLL002W	RTT109
DNA repair	YLR032W	RAD5
DNA repair	YLR135W	SLX4
DNA repair	YLR418C	CDC73
DNA repair	YML032C	RAD52
DNA repair	YML095C	RAD10
DNA repair	YMR039C	SUB1
DNA repair	YMR048W	CSM3
DNA repair	YMR078C	CTF18
DNA repair	YMR106C	YKU80
DNA repair	YMR190C	SGS1
DNA repair	YMR201C	RAD14
DNA repair	YMR224C	MRE11
DNA repair	YMR284W	YKU70
DNA repair	YNL031C	HHT2
DNA repair	YNL082W	PMS1
DNA repair	YNL107W	YAF9
DNA repair	YNL136W	EAF7
DNA repair	YNL201C	PSY2
DNA repair	YNL218W	MGS1
DNA repair	YNL246W	VPS75
DNA repair	YNL273W	TOF1
DNA repair	YNL307C	MCK1
DNA repair	YOL004W	SIN3
DNA repair	YOL090W	MSH2
DNA repair	YOL115W	PAP2
DNA repair	YOR033C	EXO1
DNA repair	YOR123C	LEO1
DNA repair	YOR144C	ELG1
DNA repair	YOR191W	ULS1
DNA repair	YOR346W	REV1
DNA repair	YOR368W	RAD17
DNA repair	YPL008W	CHL1
DNA repair	YPL022W	RAD1
DNA repair	YPL046C	ELC1
DNA repair	YPL167C	REV3
DNA repair	YPL194W	DDC1
DNA repair	YPR023C	EAF3
DNA repair	YPR052C	NHP6A
DNA repair	YPR135W	CTF4
DNA repair	YPR164W	MMS1
cellular response to DNA damage stimulus	YAL019W	FUN30
cellular response to DNA damage stimulus	YAL027W	SAW1
cellular response to DNA damage stimulus	YAR002W	NUP60
cellular response to DNA damage stimulus	YBL046W	PSY4
cellular response to DNA damage stimulus	YBL051C	PIN4
cellular response to DNA damage stimulus	YBL088C	TEL1
cellular response to DNA damage stimulus	YBR010W	HHT1
cellular response to DNA damage stimulus	YBR073W	RDH54
cellular response to DNA damage stimulus	YBR098W	MMS4
cellular response to DNA damage stimulus	YBR114W	RAD16
cellular response to DNA damage stimulus	YBR223C	TDP1
cellular response to DNA damage stimulus	YBR272C	HSM3
cellular response to DNA damage stimulus	YBR274W	CHK1
cellular response to DNA damage stimulus	YBR275C	RIF1
cellular response to DNA damage stimulus	YBR278W	DPB3
cellular response to DNA damage stimulus	YBR289W	SNF5
cellular response to DNA damage stimulus	YCL016C	DCC1
cellular response to DNA damage stimulus	YCL061C	MRC1
cellular response to DNA damage stimulus	YCR014C	POL4
cellular response to DNA damage stimulus	YCR066W	RAD18
cellular response to DNA damage stimulus	YDL002C	NHP10
cellular response to DNA damage stimulus	YDL013W	SLX5
cellular response to DNA damage stimulus	YDL020C	RPN4
cellular response to DNA damage stimulus	YDL059C	RAD59
cellular response to DNA damage stimulus	YDL074C	BRE1
cellular response to DNA damage stimulus	YDR004W	RAD57
cellular response to DNA damage stimulus	YDR075W	PPH3
cellular response to DNA damage stimulus	YDR076W	RAD55
cellular response to DNA damage stimulus	YDR092W	UBC13
cellular response to DNA damage stimulus	YDR097C	MSH6
cellular response to DNA damage stimulus	YDR099W	BMH2
cellular response to DNA damage stimulus	YDR121W	DPB4
cellular response to DNA damage stimulus	YDR159W	SAC3
cellular response to DNA damage stimulus	YDR217C	RAD9
cellular response to DNA damage stimulus	YDR225W	HTA1
cellular response to DNA damage stimulus	YDR289C	RTT103
cellular response to DNA damage stimulus	YDR359C	EAF1
cellular response to DNA damage stimulus	YDR363W	ESC2
cellular response to DNA damage stimulus	YDR369C	XRS2
cellular response to DNA damage stimulus	YDR386W	MUS81
cellular response to DNA damage stimulus	YDR440W	DOT1
cellular response to DNA damage stimulus	YER089C	PTC2
cellular response to DNA damage stimulus	YER116C	SLX8
cellular response to DNA damage stimulus	YER162C	RAD4
cellular response to DNA damage stimulus	YER173W	RAD24
cellular response to DNA damage stimulus	YER177W	BMH1
cellular response to DNA damage stimulus	YGL019W	CKB1
cellular response to DNA damage stimulus	YGL058W	RAD6
cellular response to DNA damage stimulus	YGL087C	MMS2
cellular response to DNA damage stimulus	YGL090W	LIF1
cellular response to DNA damage stimulus	YGL127C	SOH1
cellular response to DNA damage stimulus	YGL163C	RAD54
cellular response to DNA damage stimulus	YGL175C	SAE2
cellular response to DNA damage stimulus	YGL244W	RTF1
cellular response to DNA damage stimulus	YGR056W	RSC1
cellular response to DNA damage stimulus	YHL025W	SNF6
cellular response to DNA damage stimulus	YHR134W	WSS1
cellular response to DNA damage stimulus	YHR154W	RTT107
cellular response to DNA damage stimulus	YIL035C	CKA1
cellular response to DNA damage stimulus	YIL139C	REV7
cellular response to DNA damage stimulus	YIL153W	RRD1
cellular response to DNA damage stimulus	YIR002C	MPH1
cellular response to DNA damage stimulus	YJL092W	SRS2
cellular response to DNA damage stimulus	YJR035W	RAD26
cellular response to DNA damage stimulus	YJR043C	POL32
cellular response to DNA damage stimulus	YJR052W	RAD7
cellular response to DNA damage stimulus	YJR066W	TOR1
cellular response to DNA damage stimulus	YJR082C	EAF6
cellular response to DNA damage stimulus	YJR090C	GRR1
cellular response to DNA damage stimulus	YKL025C	PAN3
cellular response to DNA damage stimulus	YKL032C	IXR1
cellular response to DNA damage stimulus	YKL113C	RAD27
cellular response to DNA damage stimulus	YKL213C	DOA1
cellular response to DNA damage stimulus	YKR082W	NUP133
cellular response to DNA damage stimulus	YLL002W	RTT109
cellular response to DNA damage stimulus	YLR032W	RAD5
cellular response to DNA damage stimulus	YLR135W	SLX4
cellular response to DNA damage stimulus	YLR418C	CDC73
cellular response to DNA damage stimulus	YML028W	TSA1
cellular response to DNA damage stimulus	YML032C	RAD52
cellular response to DNA damage stimulus	YML095C	RAD10
cellular response to DNA damage stimulus	YMR039C	SUB1
cellular response to DNA damage stimulus	YMR048W	CSM3
cellular response to DNA damage stimulus	YMR078C	CTF18
cellular response to DNA damage stimulus	YMR106C	YKU80
cellular response to DNA damage stimulus	YMR190C	SGS1
cellular response to DNA damage stimulus	YMR201C	RAD14
cellular response to DNA damage stimulus	YMR224C	MRE11
cellular response to DNA damage stimulus	YMR284W	YKU70
cellular response to DNA damage stimulus	YNL031C	HHT2
cellular response to DNA damage stimulus	YNL082W	PMS1
cellular response to DNA damage stimulus	YNL107W	YAF9
cellular response to DNA damage stimulus	YNL136W	EAF7
cellular response to DNA damage stimulus	YNL201C	PSY2
cellular response to DNA damage stimulus	YNL218W	MGS1
cellular response to DNA damage stimulus	YNL246W	VPS75
cellular response to DNA damage stimulus	YNL273W	TOF1
cellular response to DNA damage stimulus	YNL307C	MCK1
cellular response to DNA damage stimulus	YOL004W	SIN3
cellular response to DNA damage stimulus	YOL090W	MSH2
cellular response to DNA damage stimulus	YOL115W	PAP2
cellular response to DNA damage stimulus	YOR033C	EXO1
cellular response to DNA damage stimulus	YOR039W	CKB2
cellular response to DNA damage stimulus	YOR061W	CKA2
cellular response to DNA damage stimulus	YOR123C	LEO1
cellular response to DNA damage stimulus	YOR144C	ELG1
cellular response to DNA damage stimulus	YOR189W	IES4
cellular response to DNA damage stimulus	YOR191W	ULS1
cellular response to DNA damage stimulus	YOR346W	REV1
cellular response to DNA damage stimulus	YOR368W	RAD17
cellular response to DNA damage stimulus	YPL008W	CHL1
cellular response to DNA damage stimulus	YPL022W	RAD1
cellular response to DNA damage stimulus	YPL024W	RMI1
cellular response to DNA damage stimulus	YPL046C	ELC1
cellular response to DNA damage stimulus	YPL167C	REV3
cellular response to DNA damage stimulus	YPL194W	DDC1
cellular response to DNA damage stimulus	YPR023C	EAF3
cellular response to DNA damage stimulus	YPR052C	NHP6A
cellular response to DNA damage stimulus	YPR135W	CTF4
cellular response to DNA damage stimulus	YPR164W	MMS1
cellular bud	YAL024C	LTE1
cellular bud	YAR014C	BUD14
cellular bud	YBL007C	SLA1
cellular bud	YBL047C	EDE1
cellular bud	YBL061C	SKT5
cellular bud	YBL085W	BOI1
cellular bud	YBR023C	CHS3
cellular bud	YBR200W	BEM1
cellular bud	YBR260C	RGD1
cellular bud	YCL014W	BUD3
cellular bud	YCR017C	CWH43
cellular bud	YDL117W	CYK3
cellular bud	YDL135C	RDI1
cellular bud	YDR150W	NUM1
cellular bud	YDR293C	SSD1
cellular bud	YDR508C	GNP1
cellular bud	YER032W	FIR1
cellular bud	YER114C	BOI2
cellular bud	YER120W	SCS2
cellular bud	YER144C	UBP5
cellular bud	YER149C	PEA2
cellular bud	YER155C	BEM2
cellular bud	YER166W	DNF1
cellular bud	YGR058W	PEF1
cellular bud	YGR092W	DBF2
cellular bud	YGR229C	SMI1
cellular bud	YHR030C	SLT2
cellular bud	YHR114W	BZZ1
cellular bud	YHR142W	CHS7
cellular bud	YHR158C	KEL1
cellular bud	YIL138C	TPM2
cellular bud	YIL159W	BNR1
cellular bud	YJL095W	BCK1
cellular bud	YJL128C	PBS2
cellular bud	YJL187C	SWE1
cellular bud	YJL204C	RCY1
cellular bud	YJR090C	GRR1
cellular bud	YKL007W	CAP1
cellular bud	YKL048C	ELM1
cellular bud	YKL079W	SMY1
cellular bud	YKL092C	BUD2
cellular bud	YKL101W	HSL1
cellular bud	YKL185W	ASH1
cellular bud	YKR055W	RHO4
cellular bud	YKR100C	SKG1
cellular bud	YLL021W	SPA2
cellular bud	YLR110C	CCW12
cellular bud	YLR114C	AVL9
cellular bud	YLR425W	TUS1
cellular bud	YML047C	PRM6
cellular bud	YML072C	TCB3
cellular bud	YMR109W	MYO5
cellular bud	YMR273C	ZDS1
cellular bud	YNL079C	TPM1
cellular bud	YNL087W	TCB2
cellular bud	YNL116W	DMA2
cellular bud	YNL154C	YCK2
cellular bud	YNL233W	BNI4
cellular bud	YNL271C	BNI1
cellular bud	YNL298W	CLA4
cellular bud	YNR031C	SSK2
cellular bud	YOR008C	SLG1
cellular bud	YOR014W	RTS1
cellular bud	YOR127W	RGA1
cellular bud	YOR165W	SEY1
cellular bud	YOR231W	MKK1
cellular bud	YOR233W	KIN4
cellular bud	YOR264W	DSE3
cellular bud	YOR327C	SNC2
cellular bud	YPL115C	BEM3
cellular bud	YPL116W	HOS3
cellular bud	YPL140C	MKK2
cellular bud	YPL158C	AIM44
cellular bud	YPR119W	CLB2
cytoskeleton	YBL007C	SLA1
cytoskeleton	YBL047C	EDE1
cytoskeleton	YBL061C	SKT5
cytoskeleton	YBR108W	AIM3
cytoskeleton	YBR156C	SLI15
cytoskeleton	YBR260C	RGD1
cytoskeleton	YCL014W	BUD3
cytoskeleton	YCL029C	BIK1
cytoskeleton	YCR009C	RVS161
cytoskeleton	YCR088W	ABP1
cytoskeleton	YDL117W	CYK3
cytoskeleton	YDL226C	GCS1
cytoskeleton	YDR126W	SWF1
cytoskeleton	YDR171W	HSP42
cytoskeleton	YDR388W	RVS167
cytoskeleton	YDR409W	SIZ1
cytoskeleton	YDR424C	DYN2
