GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
regulation of protein modification process	0	5	650	110	0.00769230769230769	0.0454545454545455	6.99300699300699e-05
lipid transport	0	3	650	68	0.00461538461538462	0.0441176470588235	6.78733031674208e-05
sporulation	0	6	650	138	0.00923076923076923	0.0434782608695652	6.68896321070234e-05
regulation of organelle organization	0	10	650	239	0.0153846153846154	0.0418410041841004	6.43707756678468e-05
exocytosis	0	2	650	49	0.00307692307692308	0.0408163265306122	6.27943485086342e-05
membrane fusion	0	3	650	75	0.00461538461538462	0.04	6.15384615384615e-05
nuclear transport	0	7	650	176	0.0107692307692308	0.0397727272727273	6.11888111888112e-05
endosomal transport	0	4	650	102	0.00615384615384615	0.0392156862745098	6.03318250377074e-05
DNA recombination	0	7	650	179	0.0107692307692308	0.0391061452513966	6.01633003867641e-05
response to oxidative stress	0	4	650	103	0.00615384615384615	0.0388349514563107	5.97460791635549e-05
meiotic cell cycle	0	11	650	287	0.0169230769230769	0.0383275261324042	5.89654248190834e-05
vesicle organization	0	3	650	81	0.00461538461538462	0.037037037037037	5.6980056980057e-05
nucleobase-containing compound transport	0	5	650	138	0.00769230769230769	0.036231884057971	5.57413600891862e-05
vacuole organization	0	3	650	84	0.00461538461538462	0.0357142857142857	5.49450549450549e-05
organelle fusion	0	3	650	88	0.00461538461538462	0.0340909090909091	5.24475524475524e-05
translational initiation	0	2	650	61	0.00307692307692308	0.0327868852459016	5.04413619167718e-05
generation of precursor metabolites and energy	0	5	650	155	0.00769230769230769	0.032258064516129	4.96277915632754e-05
Golgi vesicle transport	0	6	650	190	0.00923076923076923	0.0315789473684211	4.8582995951417e-05
protein folding	0	3	650	95	0.00461538461538462	0.0315789473684211	4.8582995951417e-05
endocytosis	0	3	650	98	0.00461538461538462	0.0306122448979592	4.70957613814757e-05
carbohydrate transport	0	1	650	33	0.00153846153846154	0.0303030303030303	4.66200466200466e-05
protein phosphorylation	0	5	650	197	0.00769230769230769	0.0253807106598985	3.90472471690746e-05
carbohydrate metabolic process	0	5	650	200	0.00769230769230769	0.025	3.84615384615385e-05
ion transport	0	4	650	162	0.00615384615384615	0.0246913580246914	3.79867046533713e-05
regulation of transport	0	2	650	84	0.00307692307692308	0.0238095238095238	3.66300366300366e-05
vitamin metabolic process	0	1	650	43	0.00153846153846154	0.0232558139534884	3.5778175313059e-05
snoRNA processing	0	1	650	45	0.00153846153846154	0.0222222222222222	3.41880341880342e-05
mitochondrion organization	0	9	650	425	0.0138461538461538	0.0211764705882353	3.2579185520362e-05
DNA-templated transcription, elongation	0	2	650	96	0.00307692307692308	0.0208333333333333	3.20512820512821e-05
protein dephosphorylation	0	1	650	49	0.00153846153846154	0.0204081632653061	3.13971742543171e-05
response to starvation	0	1	650	56	0.00153846153846154	0.0178571428571429	2.74725274725275e-05
DNA-templated transcription, initiation	0	1	650	71	0.00153846153846154	0.0140845070422535	2.16684723726977e-05
RNA splicing	0	2	650	144	0.00307692307692308	0.0138888888888889	2.13675213675214e-05
mitochondrial translation	0	2	650	167	0.00307692307692308	0.0119760479041916	1.84246890833717e-05
mRNA processing	0	2	650	170	0.00307692307692308	0.0117647058823529	1.80995475113122e-05
cofactor metabolic process	0	2	650	178	0.00307692307692308	0.0112359550561798	1.7286084701815e-05
nucleobase-containing small molecule metabolic process	0	2	650	198	0.00307692307692308	0.0101010101010101	1.55400155400155e-05
ribosomal large subunit biogenesis	0	1	650	104	0.00153846153846154	0.00961538461538462	1.4792899408284e-05
cellular amino acid metabolic process	0	1	650	153	0.00153846153846154	0.0065359477124183	1.00553041729512e-05
rRNA processing	0	2	650	311	0.00307692307692308	0.00643086816720257	9.8936433341578e-06
translational elongation	0	2	650	334	0.00307692307692308	0.00598802395209581	9.21234454168586e-06
