GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
response to osmotic stress	2	1	243	92	0.00411522633744856	0.0108695652173913	4.47307210592235e-05
protein folding	2	1	243	95	0.00411522633744856	0.0105263157894737	4.33181719731427e-05
endocytosis	2	1	243	98	0.00411522633744856	0.0102040816326531	4.1992105484169e-05
cellular response to DNA damage stimulus	2	3	243	299	0.0123456790123457	0.0100334448160535	4.12898963623601e-05
endosomal transport	2	1	243	102	0.00411522633744856	0.00980392156862745	4.03453562494957e-05
ribosomal large subunit biogenesis	2	1	243	104	0.00411522633744856	0.00961538461538462	3.95694840139285e-05
mitochondrion organization	2	4	243	425	0.0164609053497942	0.00941176470588235	3.87315419995159e-05
tRNA processing	2	1	243	109	0.00411522633744856	0.00917431192660551	3.77543700683354e-05
monocarboxylic acid metabolic process	2	1	243	127	0.00411522633744856	0.0078740157480315	3.24033569877839e-05
DNA replication	2	1	243	139	0.00411522633744856	0.00719424460431655	2.96059448737306e-05
lipid metabolic process	2	2	243	287	0.00823045267489712	0.00696864111498258	2.86775354526032e-05
generation of precursor metabolites and energy	2	1	243	155	0.00411522633744856	0.00645161290322581	2.65498473383778e-05
RNA modification	2	1	243	172	0.00411522633744856	0.00581395348837209	2.39257345200498e-05
nuclear transport	2	1	243	176	0.00411522633744856	0.00568181818181818	2.33819678264123e-05
cell wall organization or biogenesis	2	1	243	198	0.00411522633744856	0.00505050505050505	2.07839714012554e-05
nucleobase-containing small molecule metabolic process	2	1	243	198	0.00411522633744856	0.00505050505050505	2.07839714012554e-05
proteolysis involved in cellular protein catabolic process	2	1	243	216	0.00411522633744856	0.00462962962962963	1.90519737844841e-05
transmembrane transport	2	1	243	232	0.00411522633744856	0.00431034482758621	1.77380445579679e-05
rRNA processing	2	1	243	311	0.00411522633744856	0.00321543408360129	1.32322390271658e-05
transcription from RNA polymerase III promoter	1	4	320	41	0.0125	0.0975609756097561	0.000304878048780488
protein dephosphorylation	1	4	320	49	0.0125	0.0816326530612245	0.000255102040816327
transcription from RNA polymerase I promoter	1	5	320	68	0.015625	0.0735294117647059	0.000229779411764706
response to starvation	1	4	320	56	0.0125	0.0714285714285714	0.000223214285714286
RNA splicing	1	10	320	144	0.03125	0.0694444444444444	0.000217013888888889
cell budding	1	4	320	58	0.0125	0.0689655172413793	0.00021551724137931
invasive growth in response to glucose limitation	1	4	320	59	0.0125	0.0677966101694915	0.000211864406779661
pseudohyphal growth	1	5	320	74	0.015625	0.0675675675675676	0.000211148648648649
peptidyl-amino acid modification	1	10	320	151	0.03125	0.0662251655629139	0.000206953642384106
protein phosphorylation	1	13	320	197	0.040625	0.065989847715736	0.000206218274111675
response to osmotic stress	1	6	320	92	0.01875	0.0652173913043478	0.000203804347826087
protein modification by small protein conjugation or removal	1	11	320	170	0.034375	0.0647058823529412	0.000202205882352941
mRNA processing	1	10	320	170	0.03125	0.0588235294117647	0.000183823529411765
nucleobase-containing compound transport	1	8	320	138	0.025	0.0579710144927536	0.000181159420289855
conjugation	1	7	320	124	0.021875	0.0564516129032258	0.000176411290322581
DNA-templated transcription, initiation	1	4	320	71	0.0125	0.0563380281690141	0.000176056338028169
histone modification	1	6	320	114	0.01875	0.0526315789473684	0.000164473684210526
regulation of translation	1	5	320	105	0.015625	0.0476190476190476	0.000148809523809524
protein acylation	1	3	320	66	0.009375	0.0454545454545455	0.000142045454545455
regulation of protein modification process	1	5	320	110	0.015625	0.0454545454545455	0.000142045454545455
peroxisome organization	1	2	320	50	0.00625	0.04	0.000125
protein alkylation	1	2	320	50	0.00625	0.04	0.000125
tRNA processing	1	4	320	109	0.0125	0.036697247706422	0.000114678899082569
carbohydrate metabolic process	1	7	320	200	0.021875	0.035	0.000109375
cell morphogenesis	1	1	320	29	0.003125	0.0344827586206897	0.000107758620689655
mitotic cell cycle	1	11	320	328	0.034375	0.0335365853658537	0.000104801829268293
organelle inheritance	1	2	320	60	0.00625	0.0333333333333333	0.000104166666666667
endocytosis	1	3	320	98	0.009375	0.0306122448979592	9.56632653061224e-05
carbohydrate transport	1	1	320	33	0.003125	0.0303030303030303	9.46969696969697e-05
nucleus organization	1	2	320	66	0.00625	0.0303030303030303	9.46969696969697e-05
cytoskeleton organization	1	7	320	232	0.021875	0.0301724137931034	9.42887931034483e-05
endosomal transport	1	3	320	102	0.009375	0.0294117647058824	9.19117647058824e-05
nuclear transport	1	5	320	176	0.015625	0.0284090909090909	8.87784090909091e-05
regulation of cell cycle	1	6	320	213	0.01875	0.028169014084507	8.80281690140845e-05
response to heat	1	2	320	71	0.00625	0.028169014084507	8.80281690140845e-05
Golgi vesicle transport	1	5	320	190	0.015625	0.0263157894736842	8.22368421052632e-05
telomere organization	1	2	320	78	0.00625	0.0256410256410256	8.01282051282051e-05
chromatin organization	1	8	320	318	0.025	0.0251572327044025	7.86163522012579e-05
regulation of organelle organization	1	6	320	239	0.01875	0.0251046025104603	7.84518828451883e-05
organelle fission	1	7	320	296	0.021875	0.0236486486486486	7.3902027027027e-05
DNA-templated transcription, termination	1	1	320	43	0.003125	0.0232558139534884	7.26744186046512e-05
RNA modification	1	4	320	172	0.0125	0.0232558139534884	7.26744186046512e-05
proteolysis involved in cellular protein catabolic process	1	5	320	216	0.015625	0.0231481481481481	7.2337962962963e-05
transcription from RNA polymerase II promoter	1	11	320	480	0.034375	0.0229166666666667	7.16145833333333e-05
organelle assembly	1	3	320	131	0.009375	0.0229007633587786	7.15648854961832e-05
cytokinesis	1	2	320	88	0.00625	0.0227272727272727	7.10227272727273e-05
protein lipidation	1	1	320	45	0.003125	0.0222222222222222	6.94444444444444e-05
protein folding	1	2	320	95	0.00625	0.0210526315789474	6.57894736842105e-05
DNA-templated transcription, elongation	1	2	320	96	0.00625	0.0208333333333333	6.51041666666667e-05
exocytosis	1	1	320	49	0.003125	0.0204081632653061	6.37755102040816e-05
chromosome segregation	1	4	320	198	0.0125	0.0202020202020202	6.31313131313131e-05
nucleobase-containing small molecule metabolic process	1	4	320	198	0.0125	0.0202020202020202	6.31313131313131e-05
cellular response to DNA damage stimulus	1	6	320	299	0.01875	0.020066889632107	6.27090301003344e-05
protein targeting	1	6	320	309	0.01875	0.0194174757281553	6.06796116504854e-05
generation of precursor metabolites and energy	1	3	320	155	0.009375	0.0193548387096774	6.04838709677419e-05
protein maturation	1	1	320	52	0.003125	0.0192307692307692	6.00961538461538e-05
regulation of DNA metabolic process	1	2	320	106	0.00625	0.0188679245283019	5.89622641509434e-05
ion transport	1	3	320	162	0.009375	0.0185185185185185	5.78703703703704e-05
ribosome assembly	1	1	320	59	0.003125	0.0169491525423729	5.29661016949153e-05
cellular ion homeostasis	1	2	320	125	0.00625	0.016	5e-05
monocarboxylic acid metabolic process	1	2	320	127	0.00625	0.015748031496063	4.92125984251968e-05
cell wall organization or biogenesis	1	3	320	198	0.009375	0.0151515151515152	4.73484848484848e-05
RNA catabolic process	1	2	320	132	0.00625	0.0151515151515152	4.73484848484848e-05
ribosomal small subunit biogenesis	1	2	320	135	0.00625	0.0148148148148148	4.62962962962963e-05
sporulation	1	2	320	138	0.00625	0.0144927536231884	4.52898550724638e-05
DNA replication	1	2	320	139	0.00625	0.0143884892086331	4.49640287769784e-05
meiotic cell cycle	1	4	320	287	0.0125	0.0139372822299652	4.35540069686411e-05
rRNA processing	1	4	320	311	0.0125	0.0128617363344051	4.01929260450161e-05
vesicle organization	1	1	320	81	0.003125	0.0123456790123457	3.85802469135802e-05
vacuole organization	1	1	320	84	0.003125	0.0119047619047619	3.7202380952381e-05
mitochondrion organization	1	5	320	425	0.015625	0.0117647058823529	3.67647058823529e-05
cofactor metabolic process	1	2	320	178	0.00625	0.0112359550561798	3.51123595505618e-05
cytoplasmic translation	1	2	320	179	0.00625	0.0111731843575419	3.49162011173184e-05
DNA recombination	1	2	320	179	0.00625	0.0111731843575419	3.49162011173184e-05
lipid metabolic process	1	3	320	287	0.009375	0.0104529616724739	3.26655052264808e-05
response to oxidative stress	1	1	320	103	0.003125	0.00970873786407767	3.03398058252427e-05
transmembrane transport	1	2	320	232	0.00625	0.00862068965517241	2.69396551724138e-05
DNA repair	1	2	320	246	0.00625	0.00813008130081301	2.54065040650407e-05
carbohydrate transport	0	1	83	33	0.0120481927710843	0.0303030303030303	0.000365096750638919
lipid transport	0	2	83	68	0.0240963855421687	0.0294117647058824	0.000354358610914245
vacuole organization	0	2	83	84	0.0240963855421687	0.0238095238095238	0.000286861732644865
protein folding	0	2	83	95	0.0240963855421687	0.0210526315789474	0.000253646163601776
response to oxidative stress	0	2	83	103	0.0240963855421687	0.0194174757281553	0.000233945490700667
mitotic cell cycle	0	6	83	328	0.072289156626506	0.0182926829268293	0.000220393770202762
organelle fission	0	5	83	296	0.0602409638554217	0.0168918918918919	0.00020351676978183
organelle inheritance	0	1	83	60	0.0120481927710843	0.0166666666666667	0.000200803212851406
protein acylation	0	1	83	66	0.0120481927710843	0.0151515151515152	0.00018254837531946
regulation of cell cycle	0	3	83	213	0.036144578313253	0.0140845070422535	0.000169692855930765
response to heat	0	1	83	71	0.0120481927710843	0.0140845070422535	0.000169692855930765
membrane fusion	0	1	83	75	0.0120481927710843	0.0133333333333333	0.000160642570281124
generation of precursor metabolites and energy	0	2	83	155	0.0240963855421687	0.0129032258064516	0.000155460551884959
chromatin organization	0	4	83	318	0.0481927710843374	0.0125786163522013	0.000151549594604834
regulation of organelle organization	0	3	83	239	0.036144578313253	0.0125523012552301	0.000151232545243736
cellular respiration	0	1	83	84	0.0120481927710843	0.0119047619047619	0.000143430866322433
regulation of transport	0	1	83	84	0.0120481927710843	0.0119047619047619	0.000143430866322433
protein modification by small protein conjugation or removal	0	2	83	170	0.0240963855421687	0.0117647058823529	0.000141743444365698
cytokinesis	0	1	83	88	0.0120481927710843	0.0113636363636364	0.000136911281489595
DNA recombination	0	2	83	179	0.0240963855421687	0.0111731843575419	0.000134616679006529
chromosome segregation	0	2	83	198	0.0240963855421687	0.0101010101010101	0.00012169891687964
cellular response to DNA damage stimulus	0	3	83	299	0.036144578313253	0.0100334448160535	0.00012088487730185
ribosomal large subunit biogenesis	0	1	83	104	0.0120481927710843	0.00961538461538462	0.000115848007414272
regulation of translation	0	1	83	105	0.0120481927710843	0.00952380952380952	0.000114744693057946
regulation of DNA metabolic process	0	1	83	106	0.0120481927710843	0.00943396226415094	0.000113662195953626
proteolysis involved in cellular protein catabolic process	0	2	83	216	0.0240963855421687	0.00925925925925926	0.000111557340473003
tRNA processing	0	1	83	109	0.0120481927710843	0.00917431192660551	0.000110533878633801
histone modification	0	1	83	114	0.0120481927710843	0.0087719298245614	0.00010568590150074
DNA repair	0	2	83	246	0.0240963855421687	0.00813008130081301	9.79527867567832e-05
monocarboxylic acid metabolic process	0	1	83	127	0.0120481927710843	0.0078740157480315	9.48676596148373e-05
organelle assembly	0	1	83	131	0.0120481927710843	0.00763358778625954	9.19709371838499e-05
sporulation	0	1	83	138	0.0120481927710843	0.0072463768115942	8.73057447180024e-05
DNA replication	0	1	83	139	0.0120481927710843	0.00719424460431655	8.66776458351391e-05
meiotic cell cycle	0	2	83	287	0.0240963855421687	0.00696864111498258	8.39595315058142e-05
peptidyl-amino acid modification	0	1	83	151	0.0120481927710843	0.00662251655629139	7.97893560998963e-05
protein targeting	0	2	83	309	0.0240963855421687	0.00647249190938511	7.79818302335556e-05
transcription from RNA polymerase II promoter	0	3	83	480	0.036144578313253	0.00625	7.53012048192771e-05
ion transport	0	1	83	162	0.0120481927710843	0.00617283950617284	7.43715603153354e-05
RNA modification	0	1	83	172	0.0120481927710843	0.00581395348837209	7.00476323900252e-05
nuclear transport	0	1	83	176	0.0120481927710843	0.00568181818181818	6.84556407447974e-05
cofactor metabolic process	0	1	83	178	0.0120481927710843	0.00561797752808989	6.76864762420468e-05
cytoplasmic translation	0	1	83	179	0.0120481927710843	0.00558659217877095	6.73083395032645e-05
Golgi vesicle transport	0	1	83	190	0.0120481927710843	0.00526315789473684	6.34115409004439e-05
protein phosphorylation	0	1	83	197	0.0120481927710843	0.0050761421319797	6.11583389395144e-05
cell wall organization or biogenesis	0	1	83	198	0.0120481927710843	0.00505050505050505	6.08494584398199e-05
nucleobase-containing small molecule metabolic process	0	1	83	198	0.0120481927710843	0.00505050505050505	6.08494584398199e-05
carbohydrate metabolic process	0	1	83	200	0.0120481927710843	0.005	6.02409638554217e-05
cytoskeleton organization	0	1	83	232	0.0120481927710843	0.00431034482758621	5.19318653926049e-05
rRNA processing	0	1	83	311	0.0120481927710843	0.00321543408360129	3.87401696819432e-05
translational elongation	0	1	83	334	0.0120481927710843	0.0029940119760479	3.60724334463603e-05
mitochondrion organization	0	1	83	425	0.0120481927710843	0.00235294117647059	2.83486888731396e-05
