GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
protein acylation	1	1	261	66	0.00383141762452107	0.0151515151515152	5.80517821897132e-05
lipid metabolic process	1	4	261	287	0.0153256704980843	0.0139372822299652	5.33995487738129e-05
pseudohyphal growth	1	1	261	74	0.00383141762452107	0.0135135135135135	5.17759138448794e-05
cellular response to DNA damage stimulus	1	4	261	299	0.0153256704980843	0.0133779264214047	5.1256423070516e-05
membrane fusion	1	1	261	75	0.00383141762452107	0.0133333333333333	5.10855683269476e-05
vesicle organization	1	1	261	81	0.00383141762452107	0.0123456790123457	4.73014521545811e-05
organelle fusion	1	1	261	88	0.00383141762452107	0.0113636363636364	4.35388366422849e-05
response to oxidative stress	1	1	261	103	0.00383141762452107	0.00970873786407767	3.71982293642823e-05
ribosomal large subunit biogenesis	1	1	261	104	0.00383141762452107	0.00961538461538462	3.68405540819334e-05
mitochondrion organization	1	4	261	425	0.0153256704980843	0.00941176470588235	3.6060401171963e-05
transmembrane transport	1	2	261	232	0.00766283524904215	0.00862068965517241	3.30294622803541e-05
cellular ion homeostasis	1	1	261	125	0.00383141762452107	0.008	3.06513409961686e-05
RNA catabolic process	1	1	261	132	0.00383141762452107	0.00757575757575758	2.90258910948566e-05
DNA replication	1	1	261	139	0.00383141762452107	0.00719424460431655	2.7564155572094e-05
cellular amino acid metabolic process	1	1	261	153	0.00383141762452107	0.0065359477124183	2.50419452583077e-05
generation of precursor metabolites and energy	1	1	261	155	0.00383141762452107	0.00645161290322581	2.47188233840069e-05
cofactor metabolic process	1	1	261	178	0.00383141762452107	0.00561797752808989	2.15248181152869e-05
nucleobase-containing small molecule metabolic process	1	1	261	198	0.00383141762452107	0.00505050505050505	1.93505940632377e-05
carbohydrate metabolic process	1	1	261	200	0.00383141762452107	0.005	1.91570881226054e-05
